,a,b,c,d,e,f,g,h,i
0,0.11252466384307358,0.6285493520752623,0.42872708199370424,0.7366569266520883,0.873353107186622,0.2636402172327157,0.7061634289534171,0.35343941747803587,0.3022639964312228
