,a,b,c,d,e,f,g,h,i
0,0.6004755597632853,0.606815378458583,0.7934997826670208,0.5954414512633032,0.35038382203410323,0.7446193278086084,0.2944467674716864,0.4033620404618078,0.32885435281067615
