,a,b,c,d,e,f,g,h,i
0,0.4891030152136002,0.8709560351280993,0.7283600184934188,0.9843534430089098,0.9254958856202369,0.6827975673054028,0.4619075876009425,0.8186812039152919,0.3916416487405614
