,a,b,c,d,e,f,g,h,i
0,0.19163713642037516,0.32755367043902406,0.678192118784476,0.8394927701476579,0.8142285078492647,0.45853280909043415,0.19023308807560757,0.6384316243875757,0.3303548194403423
