,a,b,c,d,e,f,g,h,i
0,0.2146149765982981,0.4103971880817556,0.8971546108831603,0.7312567814119507,0.8505192353538482,0.5503662241680563,0.5432194502296318,0.5924910888404674,0.32914418724566563
