,a,b,c,d,e,f,g,h,i
0,0.21158291908187443,0.24756143465361247,0.7309640652062029,0.8593733754983564,0.8577246513583378,0.9428687950335705,0.4484688148876922,0.06623047628497936,0.32186773818980047
