,a,b,c,d,e,f,g,h,i
0,0.20903967387063593,0.7557811883279802,0.08312679064945605,0.6649998291104573,0.8172290651478786,0.6787812406476494,0.3825290501860996,0.605993699110192,0.346400410941773
