,a,b,c,d,e,f,g,h,i
0,0.8922575328863332,0.8001446707097978,0.5852239114939539,0.8089672968080868,0.9316962774551211,0.6801576900959296,0.7822173785186216,0.9019877500629955,0.3742681190507901
