,0,1,2
76,1662415592.0424948,1019359941.1939635,1199118444.388954
77,1854433581.0095198,1156586274.3083558,1349469811.628245
78,2171758942.029984,1390989375.554035,1611368471.6180043
79,2669916793.688286,1777988864.813002,2032263089.6423047
80,2223742880.7668514,1401564853.6207738,1631040291.8530996
81,2119785118.0406504,1344317764.9795558,1563889486.9759998
82,2050385186.861506,1301120185.7546897,1510865228.2083025
83,2407340824.959801,1554810566.7455392,1798434182.5762074
84,2316315063.284666,1470265935.8500125,1708027359.9525023
85,2653711389.1484394,1773516868.7912006,2023539230.4355874
86,2683982018.032453,1754005159.994719,2018718081.4238117
87,2219760182.2549706,1424508806.2043896,1650005828.9331255
88,2615392420.720897,1714682345.9324782,1969297661.585473
89,2632372112.472089,1709972285.6381655,1973112260.5178642
90,2988115658.389904,2032808569.093923,2308512955.567816
91,3384145153.306173,2337550803.900132,2642667447.138318
92,2737932145.8872666,1787218051.322888,2058041899.5864096
93,3472073031.815571,2348961538.7394648,2675240590.2918277
94,2700187526.8116164,1776363047.9000673,2039832354.3537526
95,2812158619.8092155,1871519144.9326634,2141571183.6652637
96,2840480403.9407506,1907381410.2542505,2178208324.9800277
97,3019481383.5732317,2038563674.529945,2320701676.568117
98,2989359274.626893,1975042596.8467622,2263559013.676322
99,3606889519.742052,2483985609.7529798,2810861143.7497854
100,17710036.423256572,7097028.494482147,9222790.643757902
101,11786657.805160707,4370394.325584642,5766448.809981033
102,21619962.207921855,8429055.117121192,11061757.368215889
103,32593110.706515424,13693971.948851883,17719671.57807192
104,29693734.343695737,13144157.138935436,16514367.633269317
105,37608129.613790326,15654403.394125907,20275646.647924278
106,45631669.89175095,19546339.68685683,25176349.562983032
107,233750303.71821028,121076145.28113857,146118450.22307256
108,287274222.1206428,150041441.0909647,181783445.4293291
109,276614495.22075045,146948628.0376378,176459232.1280525
110,401768663.5263239,218159644.8781861,261812261.68449256
111,441172053.4562041,238125787.0351316,285594346.5331061
112,418013114.10861516,228123844.6278758,271863394.1285425
113,166786.02790812065,44822.01461262956,66277.09425823847
114,92156.28859614345,22869.112890912802,33793.16876434996
115,65264.616405786204,15992.913973883886,24196.556487197275
116,815541.4058278626,259089.2669294403,352166.04151486326
117,133486.65367241824,33900.684054384896,46887.101093136785
118,148757.85122047266,37933.795610265835,54848.50007808488
119,422260.5940684073,115515.4332813342,171246.31599591975
120,961550.1700689198,296951.9884531044,406806.3119137071
121,35398217.118226916,15581715.772416953,19994505.823667686
122,30389359.23460128,12843724.058761135,16283783.683870679
123,50418793.48391331,21557387.552949183,27575809.081846267
124,40883053.47107834,16996209.779216178,22071849.40202497
125,47850821.41127901,20990636.967095897,26864271.25740941
126,45259837.22278941,18730529.18439787,24171199.5548964
127,309839176.2651402,157770862.12770095,192727333.5575121
128,361356898.60171306,196065517.86805865,235100676.65884018
129,400477961.2550489,217946418.2384405,261489811.69083968
130,433364820.95365417,232239133.089169,279623967.77818274
131,538146069.3126369,297973300.5598436,355273086.0977465
132,453908298.95902634,253172423.03090343,301367085.6861053
133,104702258.66965726,49839666.6570909,61188339.74211718
134,193796094.20080385,99434302.6187323,121312923.63995664
135,178332484.64695722,92411470.06829306,111010525.84558165
136,253137945.5245872,131845554.58271787,158869170.5335768
137,293877913.5223799,156969100.8473685,188405165.40818506
138,283896896.5299705,147183013.624812,177932892.72831893
139,337440440.90169585,175913687.1572587,213674081.46054012
140,157607130.86066502,78732484.70037691,96196246.40034586
141,145173114.64697957,68659616.94443008,85039740.28017531
142,138641510.07338315,66265135.38604275,81324769.61439109
143,109758315.122249,50704490.743900016,63076209.559709966
144,177100847.07959574,87893756.31012928,107611746.64030111
145,140750994.77686572,66161297.010724306,82561041.04478237
146,247710429.00726497,132216641.21425556,158764336.46290347
147,259434799.15768522,130202941.6655494,159305197.8688379
148,524564788.73009217,294373607.0527649,349709361.82983
149,483595270.80858314,266160802.9229004,318747708.5677807
150,508593505.2766196,269329518.1172317,326043682.4506402
151,518048703.60816,280642005.3416918,336655370.09622014
152,736701361.833385,426882094.6925368,503550743.4354879
153,723685848.9615372,412335797.39827615,489438027.07228357
154,835218107.1658118,474886689.88093466,563922600.0502615
155,790840362.755315,454292991.3172384,541247960.2795836
156,955717614.0254111,554748993.3461915,658677000.3013657
157,1122681316.158112,672503354.5140266,790732966.5394399
158,1204946193.868112,734615689.9270697,858745450.3720636
159,1412467410.310206,862708532.9339603,1010289565.9591434
160,1070592687.3830576,622807094.473747,738483689.9292518
161,815387487.9893154,457326472.44608843,548836568.3738219
162,914947221.7885822,526784351.4664882,624434049.1516024
163,1300564417.280615,777119485.2099146,913244777.7657783
164,1206790818.410991,715786337.5577909,843942793.727302
165,1049640365.9164443,613436775.1886312,725064211.8693396
166,1184841487.8705215,703951295.3845128,827907260.1061304
167,1108263738.3503613,651240301.2567362,770689780.8547635
168,1099149248.1068614,634170607.1537567,753624266.8666173
169,1059279937.0407166,626810715.6858954,740053624.5777034
170,1064661104.442824,603268830.0354091,721439582.4902041
171,1528861808.5707252,945256756.2705994,1102500255.7028055
172,1708947691.7594564,1077098188.3207636,1247277556.7283454
173,1205106957.7848787,741384318.3083313,862915555.6232967
174,1216538338.9083374,736613485.7198176,861706882.4723098
175,1541547196.2535648,938189394.9941393,1098133865.4205353
176,1033373743.67936,597560492.3845025,708624841.1224289
177,1397903931.8438382,846740450.2810643,992804347.2297388
178,1399566148.3349,844528344.435943,988980907.8226353
179,1309638121.012944,797527538.8135834,930630250.3433986
180,1038746217.1828158,597875264.4284589,710549314.0383632
181,1314074593.570698,792715850.5104053,927766258.8953048
182,1331457194.1569383,802693399.5993824,942795713.1430063
183,1305207698.7811313,772271125.0584874,911041637.142169
184,1735258310.3541708,1062123962.8143467,1240385447.5829935
185,1695658536.9705496,1046337346.5653636,1220393336.1695838
186,5751491.939962612,2148114.9055032013,2888074.813981835
187,8499499.449378094,3158571.8880871623,4302651.994334813
188,12736198.080832537,5134974.8514327025,6633906.590919239
189,8733756.637437869,3156340.0452500326,4225809.94079619
190,28678249.127326444,13324974.789923724,16933539.169570692
191,17838662.918016948,7211209.9657802675,9505357.349874271
192,33194645.499698542,13628852.792963553,18023844.46691213
193,14675362.110749524,6576314.848557711,8436857.736715753
194,18010308.364800777,7582428.554363841,9865046.836071124
195,16769150.469151594,6473691.834509535,8570108.268849358
196,30848908.296850346,12555660.106415711,16400138.51070026
197,39212655.88195176,17043531.639262468,21941616.429496385
198,30395029.167903014,12594735.727195786,16436308.435733398
199,56051258.28550399,26073820.18745316,32996563.450557217
200,9259205.328694634,3394637.168939961,4444109.14160138
201,11384583.895853711,4138250.4227861315,5481508.311283694
202,19556715.30687518,9432693.209363827,11556569.340260275
203,37979452.4210936,19005380.267319456,23009933.311291363
204,54778400.77271964,29131164.4468309,35107870.88333388
205,45546443.41848007,20395451.181215554,25280470.396883108
206,58256223.060849726,26579409.814149402,33220605.847308815
207,223557814.4170252,114586735.96437071,139002849.05230474
208,250583594.44937956,124171328.80312583,152337363.36633813
209,296644743.5249878,150880883.6037229,183785054.5764929
210,327915752.76442254,167487965.39517662,204367417.6269561
211,355620187.2676333,189541173.6881842,227568391.54528898
212,347691692.7748292,181592974.68178305,218857102.79092526
213,574408669.5643437,324533621.256132,385408916.7522696
214,623188217.8434861,344322174.96368307,413392851.05309427
215,612365441.8746576,340740993.1272263,407326404.58768195
216,864352923.6827891,499531622.62404996,590586695.8967446
217,813905822.9330124,470609044.8849753,555232900.6270454
218,1015335551.5750513,606167350.9826097,709964843.744694
219,1244489465.8266404,740917291.1936232,872877801.7469423
220,1098373443.0492651,641774274.4877505,759774128.4322541
221,1215968515.5672073,719004248.624907,847469174.2153064
222,1361104556.7640982,827558601.7215555,968868874.5680094
223,1398279368.1218326,841548073.3980732,989207487.1843488
224,1498920715.4506755,903579986.5777047,1061183996.4896439
225,1044764472.4104085,616646593.7433544,728623391.81299
226,1064840939.0756519,616840502.6017427,731847789.7236873
227,999116862.1561551,593100464.052312,697688760.882487
228,1388659316.8403487,847608653.3868582,989294975.0220466
229,1264453154.613985,746688001.27743,881352751.2002717
230,1395695213.7291245,841149603.3314033,986552491.9652464
231,1987990860.440748,1264288721.215581,1462323422.6920958
232,1106860998.832355,660599118.1390219,776661418.7602336
233,963850839.2459319,556262106.0069344,659977396.432039
234,1392576027.1695533,836954110.9781322,984299089.634573
235,1376955145.6759562,824506135.1814437,968323518.7521088
236,1490453446.8065956,911946096.1215689,1065593031.3925287
237,1386060112.3008323,839733537.0129819,983080102.166717
238,1011966550.1583959,582505100.9417655,692363642.6639383
239,1172414857.8725789,697532683.2885497,821079680.9149061
240,1070709583.4796873,615523121.1702136,732287182.0335292
241,1441096575.772532,872144060.3237572,1020317393.8638303
242,1613664593.4922857,997151064.8580952,1161540245.3944561
243,1814118399.4997535,1112377330.9476333,1301906927.616424
244,1576902138.5542188,962451573.4857205,1124023286.0009785
245,1001813059.7007906,591646685.854086,696009810.4055016
246,1257408853.5956671,741478601.395028,876572066.490941
247,1356384087.5410366,814137656.6467671,956197410.8115093
248,1469899397.2065392,889851799.0368593,1044040757.4914203
249,1452131738.2789497,867516304.4111594,1020266524.8659313
250,1778265451.586142,1126445783.458207,1304857128.9915643
251,2132687921.4704924,1433196968.140029,1627551886.1059575
252,340939.1750621796,99030.96924258387,131754.46809286694
253,1091984.1906937743,363785.1548250284,473854.841674213
254,362721.2875989963,95729.2568710655,139429.31910126988
255,969683.193845211,315665.08555531176,444852.20082157775
256,2090799.603737413,661469.5099268658,927628.1705044286
257,3278023.6492424514,1219467.7819803325,1572253.6593498613
258,3628892.8124384293,1347880.129356966,1776657.5844404637
259,2768305.8017834853,933904.7544532835,1254190.67970795
260,18557565.746354084,6877196.444659154,9035098.739656666
261,33280547.336529378,13630105.093930142,17525713.469807956
262,56216903.31470241,24318263.444267996,30698249.687665123
263,45396472.05100216,19782338.370328195,24775716.645356365
264,61652324.9582693,27800618.73062493,34958297.66956625
265,64335140.49675103,28001869.619411867,35504420.4729697
266,250700316.67946392,129341697.64439398,156807264.31838113
267,284530427.0214649,153255011.53403562,183058430.35836178
268,330916394.11000377,171499810.89212918,207791719.42892975
269,374625848.6881105,205244769.84575325,244503257.85479295
270,311341423.61023664,160566111.63682202,195022646.7174453
271,384661749.30576295,199783469.84428078,241275518.81877023
272,533214716.9019313,281337100.17207265,341767659.7983862
273,562412086.097506,310768485.51165307,370891182.55408496
274,666304102.5680498,366923842.02852774,440191677.0546069
275,981285752.495895,574486304.901475,677462380.0168625
276,891100287.0390657,506643788.38072485,603336121.8191607
277,995076365.72727,573842955.9156351,680149259.7788684
278,751032851.7400737,417343802.99802065,501126561.72037256
279,1042405013.2893397,602288476.5983186,714520698.3608315
280,1054621020.5300243,622707946.7640879,732937350.0640659
281,1289223832.1942675,781428054.0023909,913569793.6334709
282,1611139997.6875305,1011274864.8980112,1173855136.9692283
283,1473058742.819916,905476437.4207988,1053499479.2715489
284,1631870126.7812955,998068387.9284837,1166473543.791757
285,1118004265.0583491,655556564.8721067,774802993.1892543
286,1031669009.4310865,600467405.5425531,710466161.7621019
287,1144612056.5473359,681701953.8478951,805249354.5438387
288,1465359231.6119812,893648555.7581728,1046315612.0583857
289,1478941871.2582414,917749170.9214919,1067301740.67857
290,1501570233.2283685,906272725.7248523,1062611765.1224676
291,1742446426.3140852,1068945075.2650678,1247244375.1887822
292,1079163854.188417,649711725.5137057,761893555.976191
293,1080910041.3792994,626502968.9019074,741310412.6082237
294,1444196628.7982945,897539819.0258201,1040782543.5962088
295,1419398067.0628757,879702413.6866522,1023527832.1309333
296,1580846988.3230295,959221069.0267134,1125443618.1102877
297,1339707839.3862233,805298349.8325956,945018881.8421993
298,1540120305.211235,934217770.1506783,1094563065.4283495
299,1387437598.2495809,834869087.9198772,981102617.4445708
300,1224962627.3511353,733338626.4373198,861360771.2409471
301,1426963766.6840994,877317491.1461989,1022335822.4787717
302,1578112256.0995064,997753900.5517325,1152567008.54711
303,1747145137.7615175,1092649177.6754036,1270827086.9315577
304,1931999225.754283,1246608006.8245404,1433367057.469482
305,1909735230.9768388,1202034246.6665106,1392682842.7505763
306,1251224063.2089903,756043661.3764284,886595021.7301133
307,1532018168.9537535,971021833.1947093,1121555045.8185802
308,1513909962.6836174,936744513.790818,1089132743.9513123
309,1489672876.8501132,896022804.1718316,1053521440.5946507
310,1232086925.1050751,712368532.6152812,845799739.9036349
311,1505927882.4102378,920058794.4567668,1079460248.7998545
312,2031921100.0738678,1301375904.9574637,1501324724.7552133
313,2031182848.3206685,1288958190.1649377,1490855957.269072
314,340304.20059314964,102347.39130436491,141937.92388027484
315,147072.45784892255,34462.78610531791,52185.23303245794
316,624753.4114266406,183984.96107468917,260542.70875119383
317,732457.2138585194,217892.75015281577,307466.2506437444
318,1713319.5230741834,604772.713853765,804376.1640255689
319,2366699.7592940414,836272.9916481449,1128083.8793107367
320,2383235.9393686424,768266.2164309081,1058534.5870970828
321,157788657.16379854,73350309.71640162,91424996.88668105
322,224864842.45766568,109059068.39999291,134705954.03436142
323,254411805.63297433,127388585.27751711,156060563.35536164
324,291334969.48902154,145836235.4304149,178926573.255055
325,302106208.94032973,155380593.41367877,188021028.991903
326,524014354.2503915,288482175.1238612,344410670.83958447
327,575077154.344439,327053476.63546926,386889802.5907894
328,383717560.76240706,201784364.13099235,244740620.31267583
329,817287541.3761067,460668970.88771296,551403361.9640644
330,682241715.4499881,387546590.24608016,462034023.5863075
331,765988012.7658632,434579406.2586955,516945847.24361706
332,949999654.1909852,548624964.3643607,651867497.8502668
333,1341582020.3041449,826264509.6598306,962434869.0577918
334,1021226908.0933018,598474202.509217,708560310.1008103
335,1285714213.67323,769178385.6247559,903457668.6279494
336,841142740.8876956,471144303.3205418,562319779.3303814
337,1099481208.2397785,657320494.7473328,774397963.3794689
338,931286202.1046634,529774647.3040204,631292377.2271371
339,1111423312.9581568,656979592.8981359,774953971.0342308
340,937989075.6262578,541629619.7824523,642551364.5119187
341,922267602.2994082,525330267.8882703,625962052.3472846
342,918628173.9032289,529044062.9798493,629207402.1461663
343,1273076320.164509,785625353.1519287,914528933.5591177
344,1026403417.1450851,592896832.6793159,704730605.4983728
345,1252605722.1155944,750482976.0024416,882093664.5211282
346,1206569396.7757554,713467949.8172007,841540464.303227
347,1026469448.8259896,621196059.127533,727804089.8635832
348,958819908.0354681,542934445.5503447,647864210.5063174
349,1043535377.3670017,606488023.7716037,719850514.7430972
350,1355164207.4787593,811257072.9073609,952814384.8169756
351,1285197391.697965,755985000.3428212,892723116.2712922
352,1539239076.0817974,948580599.5053236,1104826798.6354027
353,1559274261.1331396,977946371.5586843,1132315398.613231
354,1283237980.881184,769553242.1188457,904592318.7576947
355,1378353123.3462086,852826026.9430033,994223058.8792846
356,1421143469.8876805,863326589.9961722,1010698524.5708675
357,1288690097.756692,768959822.2746694,904618045.5205098
358,1606435322.6383991,990381991.3300143,1153510908.434686
359,113008534.70594956,51998972.883907706,66208130.37133888
360,129652859.34122218,66596172.86293351,82159061.45489702
361,132724801.61985421,62275401.47121346,78835406.52283123
362,266696051.7624097,146093236.38202152,175894125.23669726
363,169847995.10984483,82911707.09615465,103373686.08810109
364,224699894.5340249,117268762.93195686,143292472.44204605
365,215072023.18270507,108833706.43635815,134155803.79556583
366,287213208.3567,152343958.43183038,185269653.7478447
367,162355649.46356022,77516918.69054072,97022841.44414043
368,277758516.6261655,143663332.52994862,176162855.27843565
369,259124842.98121503,128771472.172743,160006228.39880905
370,315077596.5627303,164276851.65197825,201228843.84494144
371,328818325.44959474,169824438.7817301,208309295.92836255
372,399582010.11659247,206980012.07225314,254263999.4235739
373,437961233.903733,246810690.2973485,295091241.4495831
374,245944104.52988142,121439521.58577582,151955195.7207142
375,402750668.0105934,225565380.618208,270250838.438781
376,359906696.7109692,188186414.97049755,229900862.26105738
377,524779030.5603025,293865420.95919377,352489801.2629287
378,582397831.8787432,327703761.32861817,392667455.9070852
379,641419515.3807267,364605600.8100112,434153494.83804435
380,593424282.9180256,328928713.1865167,395613931.7872652
381,331897420.1547055,171979273.82666698,211677979.2494815
382,430223478.7974795,231571090.02754515,280805122.070374
383,490841849.41409385,275383287.28848803,330103563.4984234
384,634302093.0392809,352900696.185128,424436246.2068322
385,534345698.8148856,288854738.41946405,350444147.50700283
386,655462846.2931924,360637180.2902134,435936256.12444127
387,17.3153058951957,2.121401772942035,3.9942227832774826
388,188.10843159388784,39.473890483008425,58.68923625108058
389,183.82221192843025,30.056143736520823,44.42417328049495
390,712.7934310488871,127.14346505489168,186.0759896161178
391,637.5252401633842,90.1585120975767,167.61701222603804
392,851.0863934121903,135.08844547229688,231.62610054285835
393,511.67747962081984,82.2189719696311,147.66933002651632
394,247.5428702172862,37.60066977507109,67.35457268462181
395,887264.9941829524,289098.3013783032,380852.1852950561
396,767088.0042266042,254147.8035015942,331454.22297635465
397,867331.5730516941,272574.48583913856,364043.2991223884
398,2734396.0263795806,925082.2311535755,1210390.558156486
399,2904126.6930201,1105518.7851467219,1442544.117547554
400,1423429.660567278,433187.5449345617,611511.0679687173
401,4131892.8236028953,1417854.2683701657,1920280.2364347132
402,27726554.283907983,11710369.989152418,14720446.306558883
403,44104713.50556032,20022459.491276428,25050554.87722075
404,47068158.80566192,21758262.32242681,26835703.003264174
405,48051205.51189238,20550845.99201219,26246589.8791138
406,102021156.02870804,48141647.24082516,59771198.977716826
407,88194199.61812726,41429943.40153672,51614091.7282995
408,201752992.8465792,99833285.56563464,123032164.79835384
409,279887820.382193,143727991.66539678,175104784.4349091
410,292200254.36593986,147715057.74847102,179702857.4348514
411,377944558.52120113,205859431.4382802,246697836.80844057
412,451131920.2636137,240357844.1223929,289174801.067829
413,536281066.5924317,291813608.84363747,350396605.1457937
414,648431067.6942592,358305766.7354263,429182367.1346592
415,583663079.7337084,324358228.10012513,387829846.42597306
416,896493053.217361,535712417.68561804,625912073.8166127
417,843956188.6250216,482970645.8491404,572851987.8212674
418,937238794.6132401,536518547.02401245,636289519.1246389
419,1215755079.9782765,731146580.7393998,857414138.7233785
420,1194292203.4062297,690959018.5129066,820200831.1944437
421,966221714.7407424,560938745.627208,664204523.6409516
422,1285031180.5210268,778004514.9783783,910709712.5541966
423,1129538301.7050161,660924224.931992,782312427.4279544
424,1573019843.741441,980311724.3587625,1139753750.5519571
425,1579586296.9715066,957061910.2475494,1123056977.9757237
426,1524196632.0133362,913627210.6650969,1073954574.876934
427,1408863092.8571153,855642817.5724447,1003070916.3273604
428,1069115592.8142678,619233137.6672623,734954618.3190002
429,1075581562.219674,620347951.3605214,735908182.0447806
430,1435753072.1876853,861575091.2734046,1012031787.3543233
431,1491008120.887002,905050878.6080801,1061456727.6915227
432,1361857863.1985233,794706556.5690651,943116750.8917117
433,1711912698.7579803,1078294560.6194873,1248412521.18958
434,1104623265.610224,644727111.417247,763933669.2830948
435,1229313853.517839,724594695.0019584,855947596.4755638
436,1413268561.5640254,840657084.2464147,989843738.7244093
437,1343310019.015617,811082801.9543002,950727922.8158417
438,1264683699.147388,777775372.301415,906389428.8826609
439,1578363785.376792,965976618.2496686,1127779297.387663
440,1908374925.278354,1190870119.824553,1385547818.6181545
441,1071093851.7182066,621106392.4567996,736469577.6335213
442,1193944807.133402,706257622.1640822,833366720.24911
443,1116412801.344358,648721192.8103365,768667895.6359985
444,1243337186.428476,729526377.2126184,861869378.5020471
445,1970810076.3855023,1230231722.3153527,1430534803.75968
446,1626794194.3712645,1019815838.0491947,1182822221.6660442
447,1793044255.5010376,1144101550.8045857,1317806460.3779638
448,1214666845.8989828,722202461.3992686,851705861.5873774
449,1248066443.496864,753883199.8267031,884925505.748141
450,1176556078.6434252,701126852.4393584,824645321.1565214
451,1366911665.5338538,811579342.3997636,957332502.4526323
452,1715257790.3120904,1086187119.5825515,1256677044.850966
453,1466900343.8762603,888901547.1286184,1043417905.9748025
454,2049850277.9727526,1288992201.568365,1497285998.143521
455,2090916507.6745453,1364768136.0417123,1563201692.8888545
456,593054060.690594,339607945.75405973,403022550.31687653
457,581663979.2511475,316597829.28840876,382637300.099618
458,653812471.5584341,354178985.75456214,428646439.9127518
459,818921941.3276818,480747624.39416337,566918378.8550661
460,890636541.6447273,520677840.2882824,617019120.0620153
461,965632081.9960685,562707589.135175,664042313.6036088
462,967120164.2497032,548135415.8310496,655458946.5311053
463,715335582.6836683,410886925.53967404,486609825.0193984
464,753059596.7219388,424793826.7455168,508154001.92175865
465,942371404.1666452,549102920.3806393,649787187.1988621
466,866864545.8422706,501011009.2255653,595069347.1866822
467,1096957514.0733166,642344831.318152,760835560.690844
468,1073241306.7268977,628969701.0749066,743605465.7323097
469,744817647.3619883,428617930.6673102,508647573.27816606
470,946097865.603262,548146176.2833248,648979667.0069559
471,912244298.9532937,520112280.7260148,619666466.8491198
472,1102139775.9530635,647794531.9263496,765608438.8465204
473,1378331038.5020556,836062916.9117259,979273764.0130556
474,1156294606.9753852,698254485.9547358,818515190.6747175
475,962061428.1473516,547642161.2431632,655327797.640485
476,1292286611.2192721,771522219.1826798,906845188.81346
477,1301460234.7402096,805578319.0372897,938001832.0021327
478,1270916558.310476,750186236.7407002,884456612.473307
479,1241498483.1486988,740763965.7649488,871524183.002025
480,1048038474.1526189,632798191.5119289,742494758.0702863
481,1011772718.209913,586444054.1897807,695735204.4174575
482,1413195988.4455104,841606650.7001319,990694285.2578828
483,1371444459.8755198,842705488.9000783,983089491.4650441
484,1297173426.7729,784242331.3011377,918173460.8239899
485,1648297503.6582592,1040014615.8992751,1202723634.419661
486,29242331.03284821,13352118.121431071,17061843.756202973
487,38524359.47322972,17253523.972526193,22106423.849261146
488,33038806.255849145,13854881.914930329,18043889.00777632
489,67702858.35042535,30032980.950146373,38650607.33289547
490,55548922.66064577,24196546.635692336,31130470.549280293
491,125890772.30725393,60341501.25716804,75768895.09782298
492,84484754.72212774,38483878.75351327,48835041.63284086
493,139214388.4819929,75245298.25536439,90708461.74463058
494,103479724.67183018,48931115.325665936,62045021.948089615
495,87247905.8150061,39596619.81842728,50659823.26498636
496,99697316.1941808,46781818.14832336,58918030.07369503
497,162533135.0064538,78016700.5837844,98121755.27565587
498,178857017.0863271,85324585.34714198,106353005.94961774
499,193576100.8690395,99245704.49757239,122199464.51428863
500,124308798.88152926,59601233.95859468,74967670.43300289
501,102402738.66754985,49578022.60344113,61484188.4032169
502,125974069.53740914,58870201.25524838,74403649.80478719
503,191637307.94879362,96970863.65035315,119481575.29427159
504,226200885.47985798,116954521.46486783,143313462.43447554
505,324069367.1319481,172313100.41407895,209290409.33233467
506,46522214.576259464,19520897.209252454,25647856.003636476
507,54428629.796645485,23306367.20757379,29874272.369334362
508,84166773.952381,40024119.52958262,50689030.3982761
509,84772934.09604204,41475205.7815744,51250701.07822977
510,82767714.01373492,38313335.174350455,48382050.54415588
511,134605333.26372218,65990951.46526494,81512558.76178472
512,118234436.05864424,57207806.88677369,71972899.82074718
513,63543740.23008169,27802766.042197477,35846175.01250957
514,78688869.63409935,34784281.090728484,44429918.93200995
515,131029169.79465255,65877661.79865408,81785613.79528975
516,132266242.619032,65299207.726337284,81072234.12771323
517,178154737.22074637,85681682.01051217,107741124.16174743
518,200322680.1201697,104199772.42621283,127360244.89376542
519,63780952.83738309,28646931.71245692,36486207.72269294
520,93415481.61651352,45494086.98376642,56900868.153044045
521,90121958.93864296,41906153.87819528,53027506.62336315
522,105487262.95576143,48963777.91574326,62082530.56650727
523,140086102.50025767,67499380.14805926,84349650.33877972
524,144439401.05889368,66151721.49739436,84335638.40745723
525,177117423.52034423,86967774.7884312,108752222.35237229
526,63045306.50328237,28039524.168642454,35975664.03987248
527,114814771.5916265,54269262.94381073,68772329.20418487
528,133806548.72297801,61401215.15563912,77927807.9051401
529,123346971.14749774,59170044.40616013,74541771.27806632
