,a,b,c,d,e,f,g,h,i
0,0.7288606142481923,0.7039205910527832,0.7217957011379563,0.5974631522962278,0.6934355456885345,0.4274516261053133,0.7358044765126867,0.6163179382014022,0.3192329661734298
