,a,b,c,d,e,f,g,h,i
0,0.8237376218860093,0.6786793323335427,0.4306553154655175,0.7833079033131761,0.7065857886617732,0.46774705162450303,0.7136255904148753,0.2788227941698872,0.33454537067907775
