,a,b,c,d,e,f,g,h,i
0,0.1731283032433948,0.6321302862595526,0.6525296861818671,0.6335002599887208,0.4865860463510797,0.4142144891649341,0.3668008575152035,0.09472411933882918,0.3008153245712918
