,a,b,c,d,e,f,g,h,i
0,0.4748656560410709,0.1524536533127533,0.7778566066425054,0.6083578761731804,0.7008832365397302,0.3685310015146118,0.6852937674282679,0.46344030084264654,0.3234955860420225
