,Index,NoDamage,Slight,Moderate,Severe,Complete
1290,Building_T4-60x50-S3-GS_Variated9_1,0.19554876004389476,0.5925340135379076,0.841688974868707,0.886457267933823,0.8867739958839933
1291,Building_T4-60x50-S3-GS_Variated9_2,0.17301606306838244,0.5477615484500368,0.8182065137702662,0.8773391022999557,0.8782319662047593
1292,Building_T4-60x50-S3-GS_Variated9_3,0.18900309269934967,0.5761693462829873,0.8306277958182906,0.8946045311248192,0.8946191710262208
1293,Building_T4-60x50-S3-GS_Variated9_4,0.1914509015456543,0.5703330027456139,0.8338930931628993,0.8819592348192186,0.8822068387687206
1294,Building_T4-60x50-S3-GS_Variated9_5,0.18900309269934967,0.56919986900932,0.8391631275542606,0.8819592348192186,0.8824829955862148
1295,Building_T4-60x50-S3-GS_Variated10_1,0.32291199474977217,0.7577650261120707,1.0100633525354685,1.0323725087165323,1.0388862069054396
1296,Building_T4-60x50-S3-GS_Variated10_2,0.3334662832609549,0.9028029952407683,1.2951260122156834,1.3519887401929096,1.3530333770643364
1297,Building_T4-60x50-S3-GS_Variated10_3,0.3231539029216428,0.9044002621839341,1.2524721699389088,1.2897581803076965,1.29213444439615
1298,Building_T4-60x50-S3-GS_Variated10_4,0.33113773853045203,0.889913423304586,1.2344271304369958,1.2809891719964956,1.2819728244161963
1299,Building_T4-60x50-S3-GS_Variated10_5,0.3177448935734893,0.8995539102854664,1.2831216959350984,1.318360443920279,1.318360443920279
1300,Building_T4-100x50-S2-GS_Variated1_1,0.35326559595489987,0.9525384853305153,1.3615519694744178,1.5651956129894047,1.5731599410982609
1301,Building_T4-100x50-S2-GS_Variated1_2,0.38270456188343993,0.8803034135644098,1.2128983974566756,1.2492172731541704,1.2632854554997628
1302,Building_T4-100x50-S2-GS_Variated1_3,0.34008854289691204,0.8749109242879276,1.269070024372052,1.3310821074806383,1.3434237922883754
1303,Building_T4-100x50-S2-GS_Variated1_4,0.47856928771711527,0.9495375336815006,1.3150177804217196,1.4355252746060505,1.4587814927530842
1304,Building_T4-100x50-S2-GS_Variated1_5,0.48092914769258255,1.0153378362981913,1.4103557878787851,1.5941788580634193,1.5983860965896879
1305,Building_T4-100x50-S2-GS_Variated2_1,0.3618621346374976,0.9668209914854528,1.3969882707723298,1.486236966911903,1.4934573862103906
1306,Building_T4-100x50-S2-GS_Variated2_2,0.37361140119301955,0.945887503328688,1.401583225094397,1.4940845513040384,1.5054743823607621
1307,Building_T4-100x50-S2-GS_Variated2_3,0.36847917596713076,0.9468583109692019,1.4085067111499203,1.5086971812068484,1.5086971812068484
1308,Building_T4-100x50-S2-GS_Variated2_4,0.3507664322107083,0.9741756331918912,1.3370160174485792,1.408777057261605,1.4094078141797772
1309,Building_T4-100x50-S2-GS_Variated2_5,0.29512380523560167,0.8483032291294532,1.2822132372029,1.4318326962288612,1.4373709640916117
1310,Building_T4-100x50-S2-GS_Variated3_1,0.3102018705802209,0.8495221587053288,1.2630590887857904,1.4326249773468218,1.4326249773468218
1311,Building_T4-100x50-S2-GS_Variated3_2,0.31751860740881593,0.8666795363676703,1.2022322751934251,1.3173108684793093,1.3183868140099841
1312,Building_T4-100x50-S2-GS_Variated3_3,0.3213239194705505,0.8298537427230777,1.2059296527949337,1.2951826248781586,1.2988824628576445
1313,Building_T4-100x50-S2-GS_Variated3_4,0.28281112673328235,0.7647065785329774,1.1326117293212772,1.230068683504385,1.238199688774226
1314,Building_T4-100x50-S2-GS_Variated3_5,0.28700337734538095,0.7790752131053336,1.192926579309912,1.267336308002995,1.2728717346062806
1315,Building_T4-100x50-S2-GS_Variated4_1,0.47847033586377596,1.2005579317457709,1.7410524989956069,1.9491700769436495,1.9644755457531207
1316,Building_T4-100x50-S2-GS_Variated4_2,0.3950842027478374,0.9598994175033986,1.4771765240559709,1.6715743443881905,1.6769888268622835
1317,Building_T4-100x50-S2-GS_Variated4_3,0.4412091082133177,1.1751108454935375,1.758099267082369,1.9477887099687532,1.963308469967885
1318,Building_T4-100x50-S2-GS_Variated4_4,0.43488736167385666,1.0099980259453394,1.4812681352393713,1.6790885285496846,1.6894201075832616
1319,Building_T4-100x50-S2-GS_Variated4_5,0.5035565181267501,1.2017974483896898,1.6790657055044043,1.8608911133040338,1.8763379300373715
1320,Building_T4-100x50-S2-GS_Variated5_1,0.4092806771427897,1.0543858715654477,1.6228628614162952,1.871926580946506,1.88971756511468
1321,Building_T4-100x50-S2-GS_Variated5_2,0.36742987485200274,0.9629069238441215,1.587069549435476,1.8121038508309337,1.8289211998926902
1322,Building_T4-100x50-S2-GS_Variated5_3,0.3811500359950432,1.0212386949078605,1.587019337394413,1.8873099360555834,1.9013455670115915
1323,Building_T4-100x50-S2-GS_Variated5_4,0.2811555087229164,0.948208743445429,1.5322511271366341,1.8712433572869016,1.8914576109421513
1324,Building_T4-100x50-S2-GS_Variated5_5,0.3445717947632098,1.032662031188504,1.6152211028768595,1.919628139822695,1.9235956778186876
1325,Building_T4-100x50-S2-GS_Variated6_1,0.47714516492733855,1.1028511167212955,1.5219645803411146,1.686775002632244,1.7055693260699585
1326,Building_T4-100x50-S2-GS_Variated6_2,0.40093531755619805,1.081120483485256,1.543792400996478,1.6751273926963615,1.70940233159563
1327,Building_T4-100x50-S2-GS_Variated6_3,0.47394396568761893,1.1178001183520077,1.5499437640547418,1.664960927482643,1.695098828279571
1328,Building_T4-100x50-S2-GS_Variated6_4,0.4672994224269148,1.0004178118729712,1.4251281313249797,1.508873295113772,1.5239627172468295
1329,Building_T4-100x50-S2-GS_Variated6_5,0.5544266175213494,1.1040301095670897,1.4789816792534651,1.56062707245813,1.5999191489695812
1330,Building_T4-100x50-S2-GS_Variated7_1,0.32646467730585516,0.8895492545200245,1.4264754854860204,1.5946733773021073,1.5946733773021073
1331,Building_T4-100x50-S2-GS_Variated7_2,0.3317211604581275,0.8780562794471625,1.3591872129300322,1.5226411506565247,1.5298063079503434
1332,Building_T4-100x50-S2-GS_Variated7_3,0.33759519803581717,0.9143660715772929,1.3462629992002486,1.4968402771159273,1.5018272184272903
1333,Building_T4-100x50-S2-GS_Variated7_4,0.36827682498399816,0.9483197183604005,1.4644237290776685,1.6242346689460387,1.6333627336552048
1334,Building_T4-100x50-S2-GS_Variated7_5,0.315222507731512,0.8758313971469589,1.3815028381195908,1.5138365638283628,1.526320079468713
1335,Building_T4-100x50-S2-GS_Variated8_1,0.3861593502581828,1.0139422926779895,1.5512843312026914,1.7569138961554907,1.7905578698498918
1336,Building_T4-100x50-S2-GS_Variated8_2,0.41211611782838886,0.9573207420049581,1.4934484603652574,1.8275852976501992,1.8452472266511772
1337,Building_T4-100x50-S2-GS_Variated8_3,0.34279371874865194,1.0586051195147796,1.5315503785663016,1.7800156188463887,1.8047556140971137
1338,Building_T4-100x50-S2-GS_Variated8_4,0.3070967291015466,0.8659083808361693,1.3620965635249367,1.675528769467233,1.6944953298515804
1339,Building_T4-100x50-S2-GS_Variated8_5,0.3510436487953348,0.8648630348875843,1.3199531869223353,1.4701854094593338,1.473053627708693
1340,Building_T4-100x50-S2-GS_Variated9_1,0.5410628103150568,1.0880652223189056,1.5756142993359965,1.8422313489288298,1.8519182469471753
1341,Building_T4-100x50-S2-GS_Variated9_2,0.33476428909062406,0.9451381335029057,1.5088862031367025,1.8507870489416665,1.8561102278538275
1342,Building_T4-100x50-S2-GS_Variated9_3,0.3992389213973342,1.0765111035663073,1.5922584141790126,1.8048947677602967,1.8156249880578597
1343,Building_T4-100x50-S2-GS_Variated9_4,0.3772471477765607,0.9311681466937503,1.4211978026858998,1.6531014000111066,1.6531014000111066
1344,Building_T4-100x50-S2-GS_Variated9_5,0.37737699291894644,1.0149132875549722,1.530650188171862,1.7773095660613718,1.7985533925035624
1345,Building_T4-100x50-S2-GS_Variated10_1,0.2977887844607707,0.8747112739866849,1.3914038287307355,1.5982342264316718,1.5982342264316718
1346,Building_T4-100x50-S2-GS_Variated10_2,0.3075643574694775,0.8632971099378599,1.3913946497391771,1.5997204351419319,1.6034015627807185
1347,Building_T4-100x50-S2-GS_Variated10_3,0.29756652937745254,0.870040017927366,1.4178772560444126,1.6260468064951106,1.6298590337874794
1348,Building_T4-100x50-S2-GS_Variated10_4,0.2968615921048143,0.834686832697269,1.3914393516806411,1.589221795350095,1.594195632421465
1349,Building_T4-100x50-S2-GS_Variated10_5,0.32124424482940767,0.9016618781865167,1.4514893265660391,1.6359809582140024,1.6389476029427192
1350,Building_T4-100x50-S3-GS_Variated1_1,0.26123853703266564,0.79166913742701,1.1659312400588941,1.2728511351399203,1.273036003836679
1351,Building_T4-100x50-S3-GS_Variated1_2,0.2827485532247127,0.7945813638857864,1.2021563177119008,1.3239321850353758,1.3252062011084849
1352,Building_T4-100x50-S3-GS_Variated1_3,0.25921547881146084,0.8010092297633278,1.0706948784797843,1.1042727513489843,1.10629813839591
1353,Building_T4-100x50-S3-GS_Variated1_4,0.2875586181137663,0.7894327049531144,1.1831941181098111,1.2925205811359561,1.3008109703756274
1354,Building_T4-100x50-S3-GS_Variated1_5,0.27930094358287405,0.8154569091019624,1.1978368928300087,1.3132184672138307,1.314153922805505
1355,Building_T4-100x50-S3-GS_Variated2_1,0.27204295862173644,0.7457131006699849,1.1251621329938883,1.1874733513670175,1.1925746194542373
1356,Building_T4-100x50-S3-GS_Variated2_2,0.27468748592150066,0.9249650242359959,1.3935541155370856,1.5229879501415642,1.5342214565650478
1357,Building_T4-100x50-S3-GS_Variated2_3,0.31811384412213545,0.9196520051497393,1.3276490433671737,1.4834283647932665,1.5015563554095912
1358,Building_T4-100x50-S3-GS_Variated2_4,0.3007981136750908,0.9087937570764991,1.3599662995106312,1.4672847756796559,1.472027237037506
1359,Building_T4-100x50-S3-GS_Variated2_5,0.27468748592150066,0.8171031309533889,1.1192478652938487,1.1684206754099777,1.1783023933731898
1360,Building_T4-100x50-S3-GS_Variated3_1,0.28251765283762587,0.8065830999308223,1.2215979105266574,1.362138821444226,1.3622864626845064
1361,Building_T4-100x50-S3-GS_Variated3_2,0.28477334730012654,0.7784941509556883,1.0920573794713953,1.1214682581868116,1.1252100333347084
1362,Building_T4-100x50-S3-GS_Variated3_3,0.26538865349283647,0.7741057076312347,1.2073927998954543,1.333503807543029,1.3355645819663895
1363,Building_T4-100x50-S3-GS_Variated3_4,0.28138783005379064,0.8424231978063376,1.2300362086994705,1.3864613815235485,1.3866826508421584
1364,Building_T4-100x50-S3-GS_Variated3_5,0.26538865349283647,0.7699821085657994,1.1706683798007813,1.285852318745421,1.2876872038229341
1365,Building_T4-100x50-S3-GS_Variated4_1,0.2524268686297365,0.723866763912197,1.1432709937092367,1.2553677996619172,1.255849443495161
1366,Building_T4-100x50-S3-GS_Variated4_2,0.2524268686297365,0.7028419197278457,1.0138989529818874,1.0729480492074703,1.0730705504489757
