,Index,NoDamage,Slight,Moderate,Severe,Complete
49,Building_T1-60x30-S2-PS_Existing10,0.17304828357638935,0.5576609748949797,0.9190686439639539,1.1815504384016347,1.2643147372392705
50,Building_T1-60x30-S3-PS_Existing1,0.12649185487725623,0.3811412384987711,0.5966173413075047,0.7276244944319512,0.7471151834955728
51,Building_T1-60x30-S3-PS_Existing2,0.1401208767367806,0.3575532897712287,0.5798467129830633,0.7207170405763064,0.7277103995984135
52,Building_T1-60x30-S3-PS_Existing3,0.13722866426885189,0.333712059064761,0.5570677720930983,0.70671112640137,0.7480119575070392
53,Building_T1-60x30-S3-PS_Existing4,0.1450854655472246,0.37757378445212325,0.6247869106725463,0.7331218384605495,0.7497939422950605
54,Building_T1-60x30-S3-PS_Existing5,0.16301514560961264,0.4706091850250631,0.7134036735476754,0.8429294616690559,0.8580674872663655
55,Building_T1-60x30-S3-PS_Existing6,0.1300817897690162,0.3315372488316667,0.5443196647428143,0.611440309586205,0.6141303848419577
56,Building_T1-60x30-S3-PS_Existing7,0.12535087100437936,0.4240146938711006,0.7128275658153067,0.9016554811317211,0.9628951657582265
57,Building_T1-60x30-S3-PS_Existing8,0.13637486739566682,0.3999702339201441,0.6247869106725463,0.7012662629766802,0.7077825336798456
58,Building_T1-60x30-S3-PS_Existing9,0.12512142187408476,0.3114776750160182,0.5296473056062702,0.6201904254157471,0.6284247379254382
59,Building_T1-60x30-S3-PS_Existing10,0.14421629167900896,0.45734566001267307,0.7285142927558268,0.8803888004249575,0.8928081776394148
60,Building_T1-100x30-S2-PS_Existing1,0.1450854655472246,0.36654470744965106,0.6022970454299832,0.6751858503687177,0.6863484437615822
61,Building_T1-100x30-S2-PS_Existing2,0.2007921401966781,0.5542521254848883,0.9190307212516858,1.1570150724897357,1.1751675977441876
62,Building_T1-100x30-S2-PS_Existing3,0.16769389843923582,0.5188398647346655,0.7912832872145396,0.946354479515434,0.9600448348904578
63,Building_T1-100x30-S2-PS_Existing4,0.12535087100437936,0.40468185399665246,0.702787151057805,0.895683889791963,0.939480209318683
64,Building_T1-100x30-S2-PS_Existing5,0.16312299363090477,0.48037028978212787,0.8084908293261196,1.0614981988186751,1.1421961666611105
65,Building_T1-100x30-S2-PS_Existing6,0.1720524544334537,0.5395710943168892,0.8784358239571555,1.1705670466315263,1.2387071630260733
66,Building_T1-100x30-S2-PS_Existing7,0.14258361775222056,0.4532144252065815,0.7836112085868239,1.0317738665542704,1.0702797476689851
67,Building_T1-100x30-S2-PS_Existing8,0.148954303775253,0.42103987143868615,0.7128947834529843,0.8585014056036853,0.8706739193641548
