,a,b,c,d,e,f,g,h,i
0,0.5009283572622862,0.14044269654533703,0.4915822814439239,0.7412891726431378,0.8667213620358566,0.8028365095975278,0.41224636346374677,0.6640260697263577,0.33360619684115694
