,Index,NoDamage,Slight,Moderate,Severe,Complete
41,Building_T2-60x50-S3-GS_Ordinance,0.1586599753485186,0.523656262606818,0.8157809916595061,0.9214450624955397,0.9223014452344585
42,Building_T2-100x50-S2-GS_Ordinance,0.14929096074337786,0.4951269778100213,0.8375178313556506,1.0575319388595723,1.1085926456472186
43,Building_T2-100x50-S3-GS_Ordinance,0.12649185487725623,0.499116808724833,0.7999180553378364,0.9092952880191013,0.9302454919118246
44,Building_T2-60x50-S2-PS_Ordinance,0.12709982462656857,0.4830125667741565,0.8954678297778573,1.367748927188213,1.6235815014936334
45,Building_T2-60x50-S3-PS_Ordinance,0.1149188280209244,0.4510863448811513,0.7600622183902632,1.0782111673181127,1.1973515222037205
46,Building_T2-100x50-S2-PS_Ordinance,0.10829492352308041,0.4194834001669483,0.800631833814574,1.1755222495589612,1.400587401201138
47,Building_T2-100x50-S3-PS_Ordinance,0.13345997258376108,0.42678869123563834,0.6909498492843849,0.9670048270926056,1.0208263003034095
48,Building_T3-50x30-S2-GS_Ordinance,0.23061581677830867,0.6756485385826576,1.100933751910142,1.2506662680278793,1.2669251333589053
49,Building_T3-50x30-S3-GS_Ordinance,0.1730296184297442,0.6525518556028107,0.8898823780284018,1.0213443708312986,1.0442127908524594
50,Building_T3-80x30-S2-GS_Ordinance,0.2184428742541678,0.6685655660796059,1.1043929485261872,1.2092158665778627,1.2140038084030436
51,Building_T3-80x30-S3-GS_Ordinance,0.18027245033409361,0.6313908679141895,0.8733513370508359,0.9505453493601925,0.9505692883713412
52,Building_T3-50x30-S2-PS_Ordinance,0.20542120774706163,0.6234493407820383,1.0469102587346373,1.3706275248625361,1.4621748522972982
53,Building_T3-50x30-S3-PS_Ordinance,0.16769389843923582,0.5591802583686287,0.8536930889119185,1.112696012647862,1.194753537958155
54,Building_T3-80x30-S2-PS_Ordinance,0.1579607932972954,0.5755487452974405,0.934929718017842,1.2790409476558047,1.4496860419549509
55,Building_T3-80x30-S3-PS_Ordinance,0.1586599753485186,0.4795118885055188,0.7629006164011063,1.0381081328118595,1.1496855896933451
56,Building_T4-60x50-S2-GS_Ordinance,0.24902226403965366,0.6570336922971989,1.0131204185074125,1.1715223338094582,1.2013936352015917
57,Building_T4-60x50-S3-GS_Ordinance,0.19093140124891933,0.6058449240859183,0.8803880605857317,0.98663054187018,0.9881662146316901
58,Building_T4-100x50-S2-GS_Ordinance,0.21736148099415906,0.6076722206479728,0.9148288149851893,1.0034627022493998,1.008678602421076
59,Building_T4-100x50-S3-GS_Ordinance,0.18055177075317724,0.5444674328036112,0.7803670835256826,0.854714794542809,0.8560545238470361
60,Building_T4-60x50-S2-PS_Ordinance,0.1721310526669282,0.5415104600468856,0.9020380464773214,1.2266743922103331,1.3875735166374867
61,Building_T4-60x50-S3-PS_Ordinance,0.15909690775641433,0.5266998868912238,0.8409951261813442,1.1467883163925294,1.2634954478598426
62,Building_T4-100x50-S2-PS_Ordinance,0.14421629167900896,0.4805595028804113,0.788240612187131,1.0726124841374927,1.1592256798628076
63,Building_T4-100x50-S3-PS_Ordinance,0.148954303775253,0.4638663804513854,0.7163921319224216,0.9645541683529775,1.0493849053634539
64,Building_T1-60x30-S2-GS_FEMA,0.19513954159253954,0.5659729604833229,0.9613167735721007,1.2986325662891163,1.3438468510227402
65,Building_T1-60x30-S3-GS_FEMA,0.14154177399068935,0.4745342954749998,0.8639912821108664,1.0994797057283217,1.1145519642342783
66,Building_T1-100x30-S2-GS_FEMA,0.1776529120997239,0.5548362794845655,0.9213777974104365,1.0576356239868423,1.0723176349488357
67,Building_T1-100x30-S3-GS_FEMA,0.13885387394317478,0.52587967097974,0.8121905459850797,0.8786001974000353,0.8799818162028691
68,Building_T1-60x30-S2-PS_FEMA,0.17296889430143544,0.5372709872677617,1.0265068652838243,1.4309262730006376,1.7025701659791754
69,Building_T1-60x30-S3-PS_FEMA,0.15837800742753466,0.532110393090321,0.8549950168768072,1.172444320054612,1.3092194882412937
70,Building_T1-100x30-S2-PS_FEMA,0.18238489213676118,0.4960955630548929,0.8341325825807976,1.1951840633563533,1.421395583498911
71,Building_T1-100x30-S3-PS_FEMA,0.15909690775641433,0.459755414494655,0.7228234772636399,1.0211227241008283,1.1274693656695347
72,Building_T2-60x50-S2-GS_FEMA,0.17662065066314858,0.5112792479260698,0.845716682709976,1.09404236950965,1.1222839149217347
73,Building_T2-60x50-S3-GS_FEMA,0.15078347561283748,0.5027606519110743,0.8660538403290138,1.0610993593588862,1.0940044510843479
74,Building_T2-100x50-S2-GS_FEMA,0.14929096074337786,0.4772675273864529,0.8384637099195076,1.045456488650828,1.0749120259074996
75,Building_T2-100x50-S3-GS_FEMA,0.12649185487725623,0.4659639398227478,0.7622912590211959,0.907621336951649,0.9241449793679815
76,Building_T2-60x50-S2-PS_FEMA,0.1367336747811299,0.4890861711834169,0.9645682429656787,1.4623112209021123,1.6743055267684344
77,Building_T2-60x50-S3-PS_FEMA,0.12535087100437936,0.47986604831951096,0.779894528466945,1.130037614256808,1.281562035757025
78,Building_T2-100x50-S2-PS_FEMA,0.09736877997617935,0.48960791400733017,0.8988203814547405,1.3485118137589307,1.5248813562946824
79,Building_T2-100x50-S3-PS_FEMA,0.1450854655472246,0.4290059599698064,0.6590561303669134,0.9408435112472457,1.0457661585850406
80,Building_T3-50x30-S2-GS_FEMA,0.22280480731392438,0.6312294509125294,1.0640872764155098,1.2948971101215465,1.3112145922001848
81,Building_T3-50x30-S3-GS_FEMA,0.15837800742753466,0.5477965535083694,0.9018656183431638,1.0203785696584977,1.0277837668126084
82,Building_T3-80x30-S2-GS_FEMA,0.20488346719419628,0.610134414175274,1.0021979778480765,1.2016417158344894,1.2073715822681914
83,Building_T3-80x30-S3-GS_FEMA,0.16314092570385824,0.5868451162115144,0.8803396807721443,0.994533504764791,0.9958155459752623
84,Building_T3-50x30-S2-PS_FEMA,0.22789834862219413,0.6483806450148883,1.0574568487663918,1.3770722065766123,1.5181234613934693
85,Building_T3-50x30-S3-PS_FEMA,0.1914509015456543,0.5736647328487734,0.890399268056586,1.1598213648722049,1.241086325725529
86,Building_T3-80x30-S2-PS_FEMA,0.20159000166351226,0.5552985317802621,0.9513610773748216,1.3014718891444015,1.5284533413426709
87,Building_T3-80x30-S3-PS_FEMA,0.14896700981364935,0.4877277863979781,0.8373513000257296,1.1544103426278802,1.2605472356597227
88,Building_T4-60x50-S2-GS_FEMA,0.24476486937404396,0.6471991105371978,1.011650846807831,1.1646351816479017,1.1694197043047332
89,Building_T4-60x50-S3-GS_FEMA,0.18674723960137474,0.6057281134767064,0.8936316190202829,0.9894560002931816,0.9939718984745719
90,Building_T4-100x50-S2-GS_FEMA,0.21047279613643655,0.597155859470701,0.911407361556517,0.9857169141617705,0.9923006894599082
91,Building_T4-100x50-S3-GS_FEMA,0.16717557627830892,0.5315896843165524,0.7709540611049261,0.8255057633545275,0.8260338107516899
92,Building_T4-60x50-S2-PS_FEMA,0.18634319937871036,0.5547085083114027,0.9163337279066833,1.2793894543103037,1.469454486308921
93,Building_T4-60x50-S3-PS_FEMA,0.1721310526669282,0.5093041834402814,0.7987554373618706,1.0926011404444598,1.1900661584552168
94,Building_T4-100x50-S2-PS_FEMA,0.1579607932972954,0.47995579977334585,0.8232615731565756,1.1333444456847843,1.2276924070381927
95,Building_T4-100x50-S3-PS_FEMA,0.148954303775253,0.46420473192787515,0.719844039344657,0.9679895589365146,1.0087421435491217
96,Building_T1-60x30-S2-GS_IEBC,0.2699861655827966,0.7328255804408239,1.1453941062992596,1.5613141276606308,1.760342222505706
97,Building_T1-60x30-S3-GS_IEBC,0.2126703949245492,0.6789885991839123,0.9631260359316642,1.0451593486843536,1.050319090802734
98,Building_T1-100x30-S2-GS_IEBC,0.22107925352814317,0.5774101131370402,0.9350326612962874,1.2421071368873262,1.3605617568021058
99,Building_T1-100x30-S3-GS_IEBC,0.19554876004389476,0.5696817725458276,0.8579468957490544,0.8905285866890796,0.8927283352389659
