,a,b,c,d,e,f,g,h,i
0,0.12569386975669705,0.5119980498223343,0.6874110896173248,0.6183477424206191,0.7789344302162836,0.5011551408339815,0.14447251245165993,0.6540759929488883,0.32851267715760274
