Latitude,Longitude,Loss
33.81568,-118.30799,320844.2949
33.81982,-118.29993,424710.7401
33.81983,-118.30021,700659.8671
33.81984,-118.30342,426299.799
33.81985,-118.30664,294427.1862
33.81985,-118.30717,705931.0608
33.81985,-118.3073,295070.8771
33.81986,-118.30091,951961.0555
33.82014,-118.30183,700659.8671
33.82045,-118.30778,294427.1862
33.82099,-118.30409,293140.6517
33.821,-118.30458,293140.6517
33.821,-118.30478,425505.2618
33.82184,-118.29987,290571.018
33.82187,-118.30099,291212.9929
33.82189,-118.2996,947442.8748
33.82208,-118.3078,178449.5914
33.82255,-118.30251,423121.7503
33.82304,-118.30318,698024.5348
33.8232,-118.30236,696706.9457
33.82367,-118.30211,695389.4122
33.82367,-118.30661,948949.4958
33.82867,-118.3068,418355.346
33.82877,-118.30764,939901.4714
33.8288,-118.30856,197207.3335
33.82942,-118.30824,287365.5522
33.82942,-118.30857,418355.346
33.82944,-118.30684,938391.5508
33.82944,-118.30701,1424794.651
33.82992,-118.30825,417561.0475
33.82997,-118.30868,688802.6876
33.83051,-118.30761,286085.4539
33.83052,-118.30778,286085.4539
33.83053,-118.30743,286085.4539
33.83057,-118.30878,286085.4539
33.83095,-118.30187,481711.4196
33.83113,-118.30278,684851.5213
33.83113,-118.30294,173757.5635
33.83114,-118.30077,480857.0144
33.83114,-118.3011,683534.6298
33.83114,-118.30126,173397.2726
33.83114,-118.30457,481711.4196
33.83119,-118.30312,194890.7315
33.83152,-118.30135,117607.282
33.83196,-118.305,683534.6298
33.83618,-118.30871,407570.5278
33.83642,-118.30872,116196.2432
33.83679,-118.30869,464307.3324
33.84037,-118.30675,189820.5572
33.84047,-118.30504,114509.4443
33.84054,-118.30647,189361.4693
33.84057,-118.30823,915679.5935
33.84091,-118.30441,471451.3799
33.84109,-118.30569,915679.5935
33.84127,-118.30544,286266.367
33.84202,-118.30887,410413.4971
33.8423,-118.30887,403282.5701
33.8426,-118.30549,666424.1645
33.8426,-118.30565,285617.526
33.84261,-118.30516,410413.4971
33.84353,-118.30493,408813.9
33.84354,-118.30744,663793.551
33.84383,-118.30818,663793.551
33.84408,-118.30778,283672.8894
33.84408,-118.30811,408014.1851
33.84408,-118.3086,908083.6754
33.84409,-118.30844,408014.1851
33.84417,-118.30796,662478.4473
33.84456,-118.3045,908083.6754
33.84496,-118.30863,873528.1651
33.8453,-118.30886,906563.0401
33.84593,-118.30437,465833.359
33.86296,-118.29884,255640.9065
33.86353,-118.29889,188902.6927
33.86689,-117.85707,144630.7684
33.87774,-118.29076,174478.4273
33.87787,-118.29075,687485.5534
33.87817,-118.29078,416766.7833
33.87829,-118.29078,936881.0904
33.88007,-118.28977,287365.5522
33.88007,-118.28995,418355.346
33.88092,-118.29034,939901.4714
33.88095,-118.29052,939901.4714
33.88097,-118.28982,691437.1761
33.88097,-118.28999,691437.1761
33.88136,-118.28983,244467.9039
33.88156,-118.28646,477264.0227
33.88167,-118.28925,268968.8183
33.88471,-118.29065,694071.9373
33.88499,-118.29078,245623.5811
33.88696,-118.29116,945935.6969
33.88722,-118.29115,421532.8446
33.88827,-118.29123,945935.6969
33.89219,-118.29093,699342.1763
33.89221,-118.28966,292497.8114
33.91007,-118.29123,208425.7509
33.91111,-118.29123,126747.4857
33.91246,-118.29122,210310.6553
33.91261,-118.29122,210310.6553
33.91281,-118.29138,1492715.718
33.91316,-118.29121,729655.3153
33.91617,-118.28742,993875.621
33.91667,-118.29015,588519.0353
33.91671,-118.28816,310599.8545
33.91673,-118.28973,331873.4741
33.9172,-118.28834,738880.5942
33.91734,-118.29137,992386.9621
33.91743,-118.2824,130511.3561
33.91792,-118.2832,728984.8157
33.91812,-118.28699,334326.0456
33.9185,-118.28337,730059.6856
33.92188,-118.29114,1001309.288
33.92207,-118.29114,112168.7375
33.9222,-118.28308,1008726.69
33.92269,-118.28318,1010208.192
33.92341,-118.2725,460453.8495
33.92369,-118.2874,454898.0943
33.92369,-118.28828,1007244.525
33.9269,-118.28301,1017605.684
33.92971,-118.24452,478684.2151
33.93062,-118.28864,195978.7021
33.93066,-118.29075,195582.3599
33.93072,-118.25957,974035.8615
33.93126,-118.25944,917783.3964
33.9313,-118.25875,919193.8803
33.93132,-118.26091,1579695.195
33.93242,-118.27808,326923.8827
33.93268,-118.27903,466799.5503
33.93351,-118.27778,328235.6187
33.93421,-118.29097,197565.3251
33.93507,-118.2407,557912.935
33.93604,-118.28257,118337.5038
33.9369,-118.26483,201350.6882
33.93752,-118.27775,199891.025
33.93986,-118.28206,201938.4837
33.94032,-118.28226,782328.3384
33.94033,-118.28294,1042629.016
33.94047,-118.28293,403330.4174
33.94049,-118.29127,470763.2379
33.94201,-118.30903,1564201.494
33.94296,-118.23288,574594.2393
33.94431,-118.29122,230819.7024
33.94582,-118.28517,336780.9362
33.94582,-118.28533,336780.9362
33.94582,-118.37405,446957.1913
33.94583,-118.28192,791529.4154
33.94594,-118.37332,737562.7959
33.9461,-118.37432,188864.7725
33.94635,-118.37298,129640.3203
33.94645,-118.37226,439110.6743
33.94666,-118.26552,236132.1795
33.94685,-118.37267,996851.0206
33.94725,-118.37756,309949.8788
33.94767,-118.26953,799410.2638
33.94778,-118.37142,189690.9107
33.94791,-118.37129,999823.8465
33.94807,-118.37125,335552.4884
33.9481,-118.37161,334939.255
33.94812,-118.37044,441105.2462
33.94814,-118.26924,800723.1774
33.94834,-118.3774,311250.0723
33.94857,-118.3778,995363.6413
33.94859,-118.37706,188600.3024
33.94872,-118.37774,995363.6413
33.94878,-118.2887,141662.6016
33.94878,-118.28903,203541.0544
33.94881,-118.28851,409930.9122
33.94881,-118.28884,203541.0544
33.94881,-118.28917,233714.3547
33.94881,-118.28934,205526.7207
33.94882,-118.28819,205925.949
33.94882,-118.28836,338757.4042
33.94886,-118.37771,379180.0471
33.94887,-118.29098,141662.6016
33.94975,-118.3768,935040.0951
33.94984,-118.28199,412131.9844
33.95022,-118.30044,233231.3968
33.95097,-118.30056,358859.8799
33.95102,-118.28507,1064537.572
33.95131,-118.3837,945952.3503
33.95183,-118.30864,465496.8892
33.95216,-118.29011,124328.0419
33.95226,-118.37401,455691.9372
33.95236,-118.37361,386487.8165
33.95254,-118.24627,1096365.662
33.95262,-118.28593,1070351.865
33.95264,-118.37327,525936.2609
33.95324,-118.28344,809908.7545
33.95349,-118.38154,337392.3183
33.95366,-118.44029,282443.6536
33.95392,-118.43976,158007.2879
33.95394,-118.44003,266305.8032
33.95409,-118.43941,280627.1576
33.95417,-118.43923,105364.6658
33.95503,-118.43957,1760887.495
33.95506,-118.28931,240982.5757
33.95509,-118.43458,157297.0151
33.95512,-118.26481,500805.8713
33.95519,-118.43445,1329089.49
33.95523,-118.38131,192965.6435
33.95525,-118.43423,624415.1063
33.95534,-118.28439,494495.1763
33.95535,-118.43412,419623.71
33.95542,-118.4393,381668.737
33.95549,-118.43372,238376.731
33.95552,-118.43346,105091.2214
33.95556,-118.43316,265029.5397
33.95556,-118.43483,524626.3191
33.95558,-118.44223,283655.4267
33.95558,-118.26405,828251.9666
33.95559,-118.43286,865336.3286
33.95559,-118.43764,1322111.167
33.9557,-118.44231,342342.136
33.95574,-118.43431,173498.1576
33.95575,-118.43409,419623.71
33.95575,-118.43821,619178.9191
33.95587,-118.4337,265029.5397
33.9559,-118.43212,105364.6658
33.95593,-118.43491,279416.9555
33.95596,-118.43784,261845.3825
33.95604,-118.4329,96284.43043
33.95609,-118.43199,642305.421
33.95611,-118.43267,865336.3286
33.95612,-118.43391,157297.0151
33.95613,-118.44142,638953.3465
33.95618,-118.43638,829761.6907
33.95618,-118.44123,860736.9458
33.95621,-118.43505,173051.0399
33.95623,-118.43248,165069.7576
33.95623,-118.43323,624415.1063
33.95624,-118.43734,617870.5005
33.95625,-118.43194,105638.334
33.95626,-118.28198,244389.086
33.95628,-118.27902,823015.1253
33.95631,-118.43784,103455.296
33.95631,-118.44089,857668.8033
33.95637,-118.43236,105364.6658
33.95639,-118.4407,103727.3821
33.95642,-118.43522,173051.0399
33.95654,-118.43941,102911.8114
33.95663,-118.43554,620487.5926
33.95664,-118.44043,170375.8327
33.95671,-118.43632,1317455.707
33.95676,-118.44163,417808.3457
33.95676,-118.44178,523490.6697
33.9568,-118.4352,619349.4819
33.95681,-118.44139,103999.6965
33.95684,-118.25685,1677962.574
33.95696,-118.43584,857668.8033
33.95705,-118.43565,155878.1397
33.95711,-118.38189,342912.6594
33.95713,-118.43548,439252.3056
33.95719,-118.43952,409651.8942
33.95721,-118.28813,322511.5378
33.95745,-118.44038,818386.8574
33.95745,-118.44038,273375.9967
33.95746,-118.43614,1315127.019
33.95754,-118.4402,374504.5482
33.95759,-118.43588,171711.822
33.95765,-118.43566,103727.3821
33.95772,-118.43549,171711.822
33.95773,-118.25608,217427.4796
33.95832,-118.2798,130412.6283
33.95834,-118.27287,505533.0721
33.95837,-118.43962,100747.1517
33.95848,-118.28304,355949.3633
33.95854,-118.28368,501594.0952
33.95874,-118.30054,210482.3463
33.95886,-118.43308,834019.2229
33.95886,-118.25608,855850.8661
33.95886,-118.25644,365247.3529
33.95887,-118.43966,91191.61777
33.95889,-118.43381,621796.5174
33.95898,-118.43871,229820.3251
33.959,-118.25608,513399.7613
33.95902,-118.43287,385653.4213
33.95905,-118.38425,195515.379
33.95906,-118.44923,655905.0934
33.95907,-118.43917,100208.3362
33.95911,-118.43842,1291806.316
33.95918,-118.43828,270964.5587
33.95918,-118.28268,217143.2999
33.95924,-118.43813,604801.1348
33.9593,-118.30982,815153.6525
33.95936,-118.44964,251848.9005
33.95944,-118.43313,105091.2214
33.95944,-118.43329,237840.3534
33.95944,-118.43349,104818.0016
33.95944,-118.43379,163894.0604
33.95944,-118.43395,95203.31345
33.95944,-118.43412,379391.9385
33.95944,-118.43433,277602.8792
33.95945,-118.43299,265029.5397
33.95945,-118.43366,156587.2963
33.95949,-118.40655,219319.1889
33.95952,-118.40754,1989551.354
33.95952,-118.40805,518081.9972
33.95953,-118.40527,753373.0667
33.95953,-118.4057,339845.677
33.95954,-118.40537,339845.677
33.95969,-118.43264,174393.4532
33.95983,-118.43326,524626.3191
33.95986,-118.421,345655.9468
33.95996,-118.44961,1380072.698
33.95997,-118.38252,346593.2352
33.95997,-118.38256,197962.2898
33.95997,-118.38256,346593.2352
33.95997,-118.38256,961996.6389
33.96003,-118.43227,628344.7841
33.96003,-118.43244,836855.078
33.96004,-118.43125,872994.1829
33.96004,-118.41604,273772.2239
33.96005,-118.43511,379279.4438
33.96005,-118.43528,375962.7856
33.96006,-118.43412,236232.4658
33.96006,-118.43428,277602.8792
33.96006,-118.41547,1016127.529
33.96007,-118.4163,528472.7739
33.96007,-118.41646,1016127.529
33.96007,-118.42137,320844.2949
33.96007,-118.42154,180981.9666
33.96008,-118.41531,520867.317
33.96008,-118.42091,300230.3602
33.96013,-118.43559,377687.2504
33.96019,-118.43578,377687.2504
33.96031,-118.43602,233022.4306
33.96033,-118.4471,1002547.705
33.96043,-118.44653,630576.9125
33.96046,-118.44608,869932.2297
33.96049,-118.417,133133.0094
33.9606,-118.4459,1776017.31
33.96065,-118.30347,148508.312
33.96066,-118.30113,129246.6703
33.96068,-118.45005,1380072.698
33.96073,-118.4457,382817.4317
33.96109,-118.41849,111336.3807
33.96112,-118.44952,175610.8022
33.96119,-118.3038,148807.4343
33.9612,-118.29382,2123003.447
33.96124,-118.2567,865016.2089
33.96134,-118.44966,660131.5434
33.96153,-118.45269,299458.7565
33.96166,-118.27952,842634.8393
33.9618,-118.39695,955283.3836
33.96196,-118.30933,570434.4385
33.96199,-118.45329,182556.9804
33.962,-118.3087,571266.9741
33.9621,-118.28815,250249.1767
33.9621,-118.29015,506320.4292
33.9621,-118.29048,506320.4292
33.96211,-118.30933,212309.8461
33.96216,-118.28997,378460.2411
33.96223,-118.28898,379071.8824
33.96245,-118.28624,581234.6921
33.96248,-118.29251,359931.0776
33.96254,-118.28238,511041.3891
33.96259,-118.23996,141227.1438
33.96292,-118.30903,374177.0052
33.96299,-118.30298,356612.6405
33.96299,-118.30565,355949.3633
33.96304,-118.42242,363873.3552
33.96313,-118.26549,519681.5494
33.96314,-118.30917,215938.1225
33.96315,-118.42251,962483.5597
33.96326,-118.42261,180619.963
33.96342,-118.42268,203732.0706
33.96348,-118.42194,571776.1877
33.96359,-118.42204,240031.9588
33.96363,-118.42297,485603.8441
33.9637,-118.42213,278301.4952
33.96396,-118.28407,365912.4449
33.96396,-118.28449,444010.3525
33.96396,-118.2849,444010.3525
33.96397,-118.28471,444010.3525
33.96428,-118.28505,381694.522
33.96451,-118.28503,855850.8661
33.9646,-118.28994,250882.0634
33.9646,-118.29046,467093.7425
33.96462,-118.27426,255277.6741
33.96462,-118.28622,215108.2759
33.96462,-118.28637,156755.2056
33.96464,-118.28416,514185.5641
33.96464,-118.28521,1113899.087
33.96465,-118.28489,157059.4552
33.96476,-118.3093,376624.9339
33.96485,-118.30363,215599.7217
33.96485,-118.3038,359267.1213
33.9649,-118.30864,377236.7657
33.96515,-118.28638,382303.9187
33.96515,-118.2883,855850.8661
33.96517,-118.28556,367242.9859
33.96517,-118.28605,215833.1007
33.96517,-118.28622,857161.0252
33.96518,-118.28457,133273.3052
33.96518,-118.28506,514971.204
33.96519,-118.42384,954970.3535
33.96524,-118.30899,217947.1515
33.9657,-118.28489,384131.6766
33.96582,-118.28896,157059.4552
33.96582,-118.28913,215470.6879
33.96585,-118.28588,1116747.976
33.96586,-118.28448,218986.7597
33.96587,-118.38583,353953.9493
33.96603,-118.28712,351820.701
33.96612,-118.30717,379071.8824
33.96612,-118.30749,151805.0493
33.96615,-118.30397,251228.2563
33.96636,-118.29028,215833.1007
33.96637,-118.2888,253322.4649
33.96637,-118.28913,253322.4649
33.96639,-118.2858,352952.7106
33.9664,-118.28355,385349.8111
33.96647,-118.38479,201715.6799
33.96653,-118.46108,310444.4812
33.96656,-118.3093,215965.2752
33.96665,-118.30548,251228.2563
33.96665,-118.30717,434891.4912
33.96665,-118.30733,379683.4578
33.96673,-118.26835,221268.9072
33.967,-118.3839,788901.2442
33.96701,-118.30429,380906.4069
33.96701,-118.30631,509468.3512
33.96704,-118.28946,861089.8669
33.96704,-118.28963,455939.9648
33.96705,-118.28611,370571.3569
33.96706,-118.28439,866324.4238
33.96717,-118.38483,140774.7314
33.96724,-118.28746,518112.1086
33.9674,-118.33135,213771.9751
33.9675,-118.2884,518112.1086
33.96755,-118.28934,385349.8111
33.9677,-118.26245,532211.4293
33.96798,-118.45771,908083.6754
33.96813,-118.28539,868939.9921
33.96839,-118.39753,402597.3149
33.96882,-118.33087,377236.7657
33.96885,-118.39777,332832.9378
33.96891,-118.30936,214383.4567
33.96909,-118.28652,389002.3389
33.96951,-118.28341,136791.7226
33.96951,-118.28489,375235.6589
33.96982,-118.37052,489756.7342
33.97005,-118.28621,161023.7745
33.97005,-118.2888,523602.1168
33.97047,-118.28571,220906.5663
33.97054,-118.2752,223080.4454
33.97105,-118.45889,168722.4907
33.97107,-118.27906,390219.1945
33.97135,-118.45931,189820.5572
33.97137,-118.27426,534555.4529
33.97142,-118.28486,162552.8214
33.97143,-118.45991,865135.2414
33.97144,-118.28472,261158.0286
33.97145,-118.2834,261649.0186
33.9717,-118.33109,1684427.894
33.9719,-118.28228,226163.2853
33.972,-118.28391,262140.1516
33.97201,-118.28306,163471.3465
33.97202,-118.25708,871407.0468
33.97211,-118.45971,172316.9746
33.97224,-118.46055,173230.3533
33.97241,-118.28488,530647.7828
33.97241,-118.28538,394475.4478
33.97244,-118.37667,812531.5822
33.97295,-118.30863,218007.5528
33.97297,-118.33026,156451.0588
33.97298,-118.28306,164390.6739
33.97298,-118.33059,512613.7969
33.97299,-118.37654,146417.8185
33.97303,-118.3765,560762.5301
33.9731,-118.37663,1079050.721
33.97313,-118.37659,368053.3784
33.97314,-118.37659,475917.4349
33.97337,-118.28469,854181.5414
33.97337,-118.2862,1003004.054
33.97337,-118.28686,223442.7152
33.97338,-118.28488,263614.3997
33.97345,-118.39491,412865.7626
33.97367,-118.37343,147611.6605
33.97392,-118.37696,1081944.257
33.97394,-118.28389,398120.0679
33.97405,-118.37692,1081944.257
33.97414,-118.32872,584642.1641
33.97422,-118.33283,583817.067
33.97424,-118.32908,383522.4971
33.97436,-118.37631,147313.0173
33.97436,-118.46145,179896.1879
33.97446,-118.37701,1083389.877
33.9745,-118.3733,1087722.118
33.97462,-118.37317,463403.4817
33.97466,-118.46251,254920.7026
33.97482,-118.31888,1123856.095
33.97485,-118.31222,1128111.233
33.97487,-118.32976,1118171.215
33.97516,-118.37476,128664.9065
33.9752,-118.37536,792558.7377
33.97523,-118.29069,532992.9646
33.97532,-118.37523,352635.1046
33.97553,-118.46161,279401.5187
33.97585,-118.46237,370426.1113
33.97594,-118.37642,353297.668
33.97599,-118.46364,501372.749
33.97619,-118.27809,472768.274
33.97639,-118.46283,442190.9551
33.97644,-118.37627,499229.0064
33.97645,-118.37606,212309.8461
33.97646,-118.37585,212675.3698
33.97664,-118.32901,519681.5494
33.97667,-118.32836,134736.0052
33.97679,-118.46359,187510.2165
33.97695,-118.32797,451390.4051
33.97696,-118.3342,158887.0779
33.97697,-118.28979,163777.7006
33.97698,-118.28837,888518.4942
33.97711,-118.33417,255277.6741
33.97713,-118.33338,255277.6741
33.97714,-118.32977,1125275.288
33.97722,-118.27792,393268.7999
33.97734,-118.46261,331873.4741
33.97737,-118.46517,1002794.079
