,0,1,2
205,43960967.284957096,19470962.03590946,20645568.842431217
206,57355139.75723319,26220123.717404053,27793338.609249614
207,220238712.4768632,112692975.21719941,118689876.98176837
208,245838819.53644687,121503385.06590262,128587952.34475863
209,292138573.29992193,148404521.91644615,156418390.29091197
210,325346022.3418578,166496147.29536492,175157526.6004573
211,353741677.8313242,188941098.39259604,197594137.16022265
212,344368117.7169294,179859494.82010776,188446547.25701132
213,567204634.1812582,320447360.96041137,336603832.60184664
214,618025861.9642739,342476601.1821805,360731880.1154924
215,604836427.8001008,336100408.2444016,354310322.51675797
216,857955087.0653161,496412063.82023394,520242370.0318058
217,805971379.8598778,465755401.3194254,487815715.7582798
218,1004411950.5859236,599456394.9252955,628275270.5105264
219,1237707901.637236,737761411.4793398,774063064.8639897
220,1089257497.320434,637381005.1074953,669769614.7905449
221,1203687470.6875632,711377294.9952931,747455128.314287
222,1353079440.5945315,823940005.2977855,863105405.9192036
223,1393058172.5007596,840407964.7788739,880722431.3369493
224,1493069178.4877355,901929854.490185,944912224.5589106
225,1039808103.0612795,614695934.4856095,645055162.9718466
226,1055800449.0846944,611941980.9922838,643702819.3455973
227,996732171.1805542,593917431.0696831,621371642.9341903
228,1377097475.2874892,841266521.5820804,880473806.0156455
229,1256965001.689815,744242891.5329709,780835968.1944704
230,1383751095.2349706,833241823.2084541,874505161.4767025
231,1978247723.088616,1259304847.5956292,1315020851.1410801
232,1098266198.3923295,656022002.4586701,688720580.1089749
233,954066106.905466,550650707.6974696,579035203.5004547
234,1386066344.6282163,834988115.2428067,875482846.0325668
235,1368016278.4856274,819271550.9224081,859642357.9370518
236,1482716984.899313,908557691.774147,951644513.8524737
237,1378183850.815359,836138256.9201479,875108172.19733
238,1002642129.5493793,577697160.3547461,607770228.1435447
239,1164245417.4252944,693286593.8038335,727465294.0091488
240,1065822263.9553316,614105445.4187008,645630164.5121491
241,1431139023.3487725,865946385.0263243,906119466.2095214
242,1605496205.7445378,993729041.4689403,1039487687.06827
243,1806085006.5143876,1109433921.602126,1162734104.1279497
244,1566824694.8175607,957182441.2944033,1000609157.2720296
245,994753127.5869673,588042902.2053506,616181892.8604996
246,1251875679.9511397,739918574.6124886,777050080.3882277
247,1348403384.0409436,810171313.0921091,848987128.4146943
248,1466798501.831148,890983163.0239879,932773771.194703
249,1444078179.7656095,864121738.9762177,905285934.1655197
250,1772652809.6798422,1124186811.6905766,1174452792.8647847
251,2127781932.6257045,1431328470.9245448,1486509253.05676
252,334269.7827223792,93816.46912053174,99931.82950748818
253,1071336.7877954233,349170.76861526066,367622.07138610363
254,360290.87611217843,95376.90914370751,104103.20999005981
255,973690.9122571879,319970.9538908784,350672.1283058336
256,2062527.6938698855,657706.473426691,708738.7378582834
257,3136314.4863760043,1150474.8171643598,1231750.5000426224
258,3543437.497042964,1324702.1568778981,1393881.9958917059
259,2631048.1897991803,880758.1361894791,956078.1999261279
260,18607125.97622709,6890004.791672743,7251451.754746167
261,32934899.918668464,13543607.280870315,14343980.23699249
262,55056745.25723566,23782969.237647742,25178649.98198686
263,44371857.54175644,19241139.42108141,20380964.90129812
264,60100918.07980181,27111174.554137062,28742318.517693594
265,63382219.44767013,27711264.292981494,29242970.46069014
266,246733434.85701662,127328300.58083099,134044295.38015711
267,280404756.9847508,150805028.9807406,158127858.8504694
268,328098412.1702081,170030013.29692954,178693197.76570678
269,369695726.6292325,202054536.79572222,211997689.4272511
270,308118115.79622734,158654544.09851897,167189890.08865649
271,377832730.6545712,195634388.1460431,205919260.1351656
272,525870005.5770934,277893288.0683434,293780089.01468486
273,556465377.9063822,307729298.9964547,322810730.5640408
274,661970500.9033427,365018953.9129188,383607381.9214085
275,975983419.9680791,571940221.8746698,598810457.0945708
276,887854896.5452577,505808313.9959706,530207892.15149367
277,988028742.2843904,570779246.171831,598900588.5268317
278,744097844.6186248,413726183.4712279,436022520.025043
279,1034249392.8653738,598274794.0620255,627951095.7977568
280,1044375374.4477141,616692802.1138364,646524218.6135232
281,1282294266.2465763,778003620.5272136,813234895.9850032
282,1604665004.5459108,1007956915.8809327,1053665611.1559794
283,1463616290.2244108,899585695.8529301,939859179.4114752
284,1621676884.54256,992408394.6426646,1038862654.3478177
285,1110204836.8702457,651916825.189542,683796045.9689081
286,1028918562.030183,600655903.7811921,628947114.9892277
287,1138964456.231213,679818774.6758657,714618825.233363
288,1455832323.3406215,889022054.7236637,932093365.6119747
289,1469258887.111722,912528423.9809923,954290656.7671831
290,1492405565.7382023,901122783.9955859,943862463.5047677
291,1735046326.6198728,1065366402.0249094,1112984295.7452784
292,1073572823.3643842,647361996.4203925,678724733.5153897
293,1069275291.6384823,619691856.5897315,651014957.0129707
294,1431204606.7867484,889104449.7678456,929438562.4488754
295,1413863666.01958,878191283.8327081,917142358.701816
296,1573757285.4647584,955928585.5864496,1002577440.6891932
297,1330893054.6986203,801144385.0749028,839222266.2044882
298,1531951417.2176301,931113650.6377811,975127002.7844429
299,1374791270.3639407,827455766.399176,869230996.9007477
300,1213861693.0283902,726798751.8277185,762202743.7799766
301,1417084263.5857887,871702181.0247426,911570575.9578774
302,1569616274.6379964,993552841.0360705,1036862923.1924958
303,1745078211.9419856,1093504775.5740025,1143102932.0945716
304,1920799785.743457,1239874005.2336936,1293115863.843275
305,1900131106.2241182,1196529526.0354362,1250017074.1000543
306,1245563688.21107,754414290.626754,789616692.6226058
307,1526909293.8952632,969644391.2301757,1011154617.4193759
308,1503054833.1889899,930447883.6082714,972836142.7744054
309,1481519837.2165918,892675094.6117793,936745426.8013878
310,1226531099.4030848,710751205.7570391,745862835.1105245
311,1500747615.341572,918481038.956212,963648251.7647843
312,2027257254.807146,1300881552.75657,1356829828.5191383
313,2020771246.001236,1283801058.5573487,1340994485.1480608
314,342398.2074434582,104907.93325045204,107739.6428754789
315,142120.29099084533,34169.33936297555,37356.8681163576
316,620895.2481267959,187943.03274606375,198252.93057944928
317,741991.1277167919,223005.59517848215,241271.65032347044
318,1741726.9270761912,627494.3572809199,647316.8412746282
319,2418862.1447620415,858233.9654555293,900462.96503814
320,2394428.7676287633,794539.0134928696,835421.3634983748
321,155185660.06507432,72043353.38755248,76249688.32081889
322,221385921.77037653,107449574.51118802,113695600.93874234
323,249780366.30704847,124945730.93922797,132289435.09388718
324,287924761.0609038,144172822.27297547,152149163.5636123
325,295330927.9221084,151095755.91076165,159602025.40576255
326,515235683.0711664,283016612.004562,297554412.74316657
327,569967803.1228361,324587475.59372765,339587329.6245271
328,378683511.76841664,198908227.5314735,210165068.08462083
329,811964631.8494393,459185340.0614872,483318662.94082844
330,676916113.0392659,385315337.9725339,405010756.6867993
331,757262951.1160133,429540716.666317,452186031.2618817
332,940942326.8674743,543159564.9787595,572460145.3025895
333,1335488498.8594031,824269687.7761168,861366426.2075553
334,1016841630.2559159,596998271.8464503,626774660.815303
335,1273908775.1739616,762377343.8870802,800097982.6631601
336,831246839.44292,464605827.7425456,489149875.5748956
337,1091215922.774549,653538321.7083406,686879073.3356489
338,924768171.0152862,526659225.20386094,554030527.4579684
339,1104532766.3281717,653262953.7349503,685901547.8961788
340,932297212.0480111,539582049.1263249,566116545.6384861
341,917224429.4909034,523980667.9958524,550053342.0659368
342,910499558.2647955,525824147.4107342,552946056.182287
343,1269952141.7683723,785342083.795538,820635339.3726084
344,1019070032.022857,589381199.946542,620190093.5039105
345,1244745338.8510551,746335331.9274526,783139283.8250304
346,1199474156.442181,709892650.4009229,745383700.6354303
347,1022289821.3797982,620035147.6039113,649375362.4997814
348,953717171.6749239,540357496.4285245,568167503.9429543
349,1039898137.2792457,606282296.453544,635932999.9349511
350,1346111317.17682,807170805.1952524,845375816.1440272
351,1275231047.0287864,750274733.4773905,787533937.4424474
352,1531118656.360907,944388282.4876832,986671533.6316835
353,1549606143.2942936,972708703.7871246,1015873085.102819
354,1277865654.8621378,768172427.7744771,805006668.9799862
355,1373724506.2348108,852458623.854228,891764692.2459726
356,1412346818.287591,858342853.7009879,899769272.2405105
357,1281492923.641258,765286858.8205259,802369275.5889549
358,1596906910.6308076,985467982.9787449,1030577420.6470695
359,113255364.04531811,52836076.5852986,56057787.45192329
360,129008183.58088645,66586299.48435503,70822235.38048038
361,132113348.69749035,62415124.52615334,66712992.61545273
362,266077716.54317266,146419213.34812057,153852464.29567167
363,168941004.99035588,82877668.2089046,87958682.29051979
364,224389241.7324967,117688506.92180017,124187219.13900046
365,214570887.80030996,109185208.40058446,115142957.00034276
366,285566782.9143011,152233526.5448969,160668772.4573815
367,161230859.91603082,77107091.51949129,82019136.68736447
368,278251964.78584677,144722208.75303912,152431198.23956832
369,258950691.88311937,129153747.54749136,136932192.9373991
370,314502888.1273115,164848576.81262407,174216784.84589687
371,326609070.75879204,169325701.46489024,179003309.73728395
372,397479414.09618455,206875137.73387113,219142925.10057122
373,436616263.7637255,246971791.02733618,260155323.41355905
374,245518612.15150478,122264884.98097496,129981454.70842588
375,401236489.98259985,225981170.01027358,237666153.80606803
376,358554036.1560163,188191815.471826,198562651.80927777
377,523826373.11723113,293903532.75207,309266805.3112395
378,581579857.6915663,329068364.81353575,346091258.89426833
379,640449157.4132508,365337296.77877253,382557174.67865777
380,592262583.6399604,329453540.4755492,346567264.44833416
381,332313140.45516187,173447850.20421663,183444230.80938244
382,430639561.21097875,232958803.59101033,245278948.96261808
383,491737069.2699049,277444544.233838,291192667.11390674
384,631934843.5868614,353029919.5505749,371560585.3050523
385,534486301.2976161,290822512.2341186,306322508.54345334
386,653965059.7994198,361397040.545505,381495234.06453043
387,14.55531858877876,1.9311924898945934,2.1946707623844253
388,179.71327332978444,36.33378046401267,38.12383104624989
389,207.3417265222945,36.056866604681936,33.41135299189346
390,787.3617583027033,148.6847343762369,141.24007035955353
391,449.38263340764024,83.25926299730796,83.49931361836957
392,795.441665294847,144.93171264030303,142.65362728491158
393,576.7199711264589,90.5692171820181,105.48825665297657
394,241.8587191757071,31.938619622931853,42.828640841943354
395,829570.9176553615,266691.8016946098,285262.46846809756
396,719032.3645485379,234743.2736558596,248569.66283076786
397,845273.593159199,265660.81565524096,280376.58508626785
398,2725458.6459311037,914442.464475775,955313.2856149501
399,2876884.6252438175,1097230.326326474,1162439.642606778
400,1396225.1099377829,427405.38200835034,462204.3927716729
401,3963492.1077354834,1356876.6041413231,1479473.650412162
402,27266110.986518204,11465512.560599877,12007513.097361736
403,43195408.17029082,19533270.614823848,20786575.315270156
404,46355501.730981454,21330448.00147789,22353410.48943068
405,47245854.175174445,20399955.889876768,21562625.143822975
406,101228636.14481789,48116273.03043157,50473022.442284204
407,87175179.16085795,40990529.810474,43339763.70046109
408,199608158.01039514,99049630.64672625,104814696.24634808
409,277052544.0398754,142345165.13451427,150013149.88649386
410,287891180.3759626,145309958.55668896,152797367.0596093
411,373560065.3363996,203522169.74738175,213906937.37009645
412,443745029.7067418,236240017.0708416,248726356.59663957
413,532828374.4175023,290645221.54146206,304893514.1919091
414,641559276.2635608,355369821.3253654,373609388.4172097
415,579517819.2128333,322960423.1918342,338939844.0608308
416,889958143.6630547,532163794.31953955,555340049.0990447
417,835924827.9688404,478039433.2966573,501867174.09874004
418,929277195.6142849,532116747.86434954,558164834.3354452
419,1208954101.339879,728028641.5499419,761308758.0710547
420,1187293660.8518622,688329755.0071921,723016731.9743909
421,956441057.6428612,554831566.011313,583169939.1011626
422,1273470004.359954,771116585.4760687,808161411.4603106
423,1123059842.4630218,658735034.2826056,690720668.1490418
424,1562852035.949318,974658403.3189591,1019125086.5475705
425,1573978202.9385312,956083106.6692951,1001427497.5201445
426,1518459767.7575886,911644737.1947771,954670625.6867143
427,1398971386.220961,851102134.4035802,892132713.1425005
428,1061382736.1280384,615740273.7880045,647146987.6351248
429,1068816629.9448998,617185742.4091601,647856458.143431
430,1424438297.0759792,854654213.6642027,896667195.92613
431,1486045806.5799298,904628505.5675765,948252762.5696061
432,1358249374.9087815,793948603.8203679,833997273.9526272
433,1705281506.8154902,1076693126.1598687,1123874410.6488113
434,1097408635.4881895,642112535.218579,674746676.3369896
435,1222125844.3841188,721109126.9808618,756671844.3020347
436,1404628974.5166044,836310871.1045661,877895967.7803316
437,1336610812.8550606,807813633.4082433,845850285.6588482
438,1259058162.6919432,775297227.586709,810502407.251776
439,1571168363.7961817,962648197.8170825,1007130980.743463
440,1902174508.937948,1189338919.590003,1243325667.3657882
441,1063743820.6882628,617741090.4561689,648778419.7861222
442,1183815901.5145602,700805916.0991104,736130560.0563532
443,1108315098.1935165,644473074.7755978,676582521.9566976
444,1234419220.975007,724034404.4540827,760320640.1301916
445,1964774605.3113775,1228434263.0143929,1283277540.616412
446,1623676220.002819,1019539315.5545926,1064628763.7840705
447,1785664447.625684,1140327365.9236853,1188620093.351543
448,1209693954.3212256,721120080.2075948,755872093.4399709
449,1240842775.577977,751477113.6923742,787775629.1096125
450,1165526833.493014,694229709.0013735,729172491.3625474
451,1356684038.7533536,805292478.9712805,847037379.757983
452,1706706308.4875376,1081120578.1247425,1130172979.4216878
453,1462802151.8000975,888052512.6649942,930798746.7203965
454,2041354788.7813656,1285133074.0438244,1344104487.9949808
455,2079603672.9404469,1358168229.512968,1414584619.3216705
456,588215172.2706403,337156853.4236529,354591646.8729912
457,575404752.9830706,313711126.41604936,331967175.98044455
458,650023061.7296078,353374032.4404652,372854201.75663626
459,814605025.9710282,478936480.5494606,501949736.504246
460,881708749.5158366,516210431.2901259,543960155.6412708
461,957507572.700391,557993736.4014316,585172299.2114285
462,961494634.7617961,546107507.4504418,575012126.5375952
463,705112216.0057806,404448874.02243197,425503170.4637703
464,747811192.9597752,422899436.38075554,445187377.69028497
465,931032514.3035927,542521952.7522461,570350554.021203
466,860232399.1213436,498129191.17354923,524203287.94755083
467,1092610580.4886818,641341108.9333568,673579287.3222823
468,1067053645.479304,625815905.4207911,657209026.2460291
469,734224432.3100379,422653316.3162644,444937786.86138475
470,936736333.3457305,542783394.8526142,570230572.1275464
471,903921256.5957029,515980418.1298312,542867183.365819
472,1092274442.874682,642036015.3993315,675615570.209527
473,1370206147.2631707,832577476.0025632,871734379.8357484
474,1149293080.0023534,695172578.186049,728784519.0253279
475,957459623.2576354,546679043.4314647,576360506.6133066
476,1282718258.1410513,765866652.9441351,803504014.887034
477,1290873624.283718,799940480.5101373,837380927.5802867
478,1263986455.515278,746681974.2284905,782216700.6473951
479,1236730642.6216664,739379034.8425398,774485789.8070517
480,1044589723.170855,631980982.5422177,662395728.5876564
481,1000025129.1360594,579543314.8140388,610264818.5641115
482,1408143433.2726135,840011905.6936855,879264482.4938648
483,1363356136.92309,838592082.8339951,877139018.2488394
484,1286125998.7322478,777531957.4299221,814655605.1428821
485,1638431703.7943478,1033997003.3687004,1079468798.6332774
486,29416487.069075808,13666789.821503563,14497231.917728677
487,38405842.08296307,17428681.492111925,18517991.15814665
488,32990102.941546097,14018085.738677634,14920581.784333816
489,67283809.48138611,29970139.729863115,32164986.338576693
490,55366104.98325858,24268331.101305068,25857909.03736953
491,125770627.43851179,60715074.1439483,64488322.00009468
492,83833397.99997064,38539233.616678976,40952359.75047408
493,138926480.28225353,75132707.88165954,78944142.60029252
494,103626273.44721442,49419069.10378292,52638855.83882359
495,87296062.26854217,39907717.08556544,42495106.73416427
496,100160911.87674066,47411297.82637174,50160429.838522576
497,162503784.12102234,78493998.95877647,83408301.19086951
498,179027272.43388367,85749416.20108388,90242225.28234698
499,194128544.2813428,100146778.51572257,105705478.91404885
500,124153053.05562076,59910708.39627717,63747945.514284335
501,101927787.72435692,49477650.16478617,52086821.12070216
502,125556650.4322503,59197369.93450536,62718913.51061271
503,191372767.83536348,97234623.38398428,102523342.98674738
504,226496396.38284367,117846422.87111561,124020237.89440715
505,323609013.90966487,172857939.3782603,182094184.79978627
506,46204503.47727786,19688006.12305493,21050665.113256436
507,55165516.206852406,23806362.960052863,25017348.93299217
508,85053584.6298899,41054781.762240425,43615464.22351734
509,85816297.4112717,42201391.816522636,44284100.30041875
510,83620490.16371165,38987622.44653163,41043162.70042683
511,134657034.71841273,66126530.12890568,69368894.26046789
512,117817245.62539211,57290555.84891153,61182492.447232075
513,63924927.18897389,28178786.768836685,30005841.120330945
514,78989190.82833259,35289445.47283003,37361700.313981086
515,131154320.41376457,66387919.160651915,70216194.6448189
516,132383220.35818025,65623469.354362264,69398908.30863345
517,179395896.79070878,86979636.12457502,91974914.16097012
518,200567410.7426864,104687675.61872548,110068751.66167986
519,63609252.36281933,28737664.439086962,30484155.732231863
520,93647632.3157461,45941191.081102036,48632851.81779826
521,90654642.53282899,42458930.97232862,44920090.2712082
522,105655639.21542847,49371817.74183579,52476068.895743445
523,140145477.76858073,67772302.6821575,71763702.18643342
524,144325271.44054535,66345758.00740231,70794376.14170335
525,177896123.115625,87861108.98315908,93029956.29246925
526,63065129.48801628,28295243.90039534,30096271.70136074
527,115620346.27190858,55040501.244218394,58451413.43643537
528,133068262.86776918,61309672.484608255,65243986.94674161
529,123462950.37100072,59763879.84700085,63516352.63190074
