,a,b,c,d,e,f,g,h,i
0,0.06347109280442165,0.6362099079083986,0.7239260962457674,0.5823802228329077,0.7547469933163814,0.31228713053749035,0.5005629776359093,0.5225793730554004,0.3284214836141524
