,a,b,c,d,e,f,g,h,i
0,0.07745190132235191,0.33090979645488083,0.6384275066354999,0.8765984863125188,0.6506683193284999,0.2662348522822655,0.5538649170483149,0.4023803936551371,0.3367088773866218
