NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,X Diff,Z Diff,Xpeakstrength,Zpeakstrength
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.788203469,3.127316979
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.115874632,3.127275612
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.361726362,4.430198182
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.591391763,3.219972866
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.522797969,4.392618485
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.451835224,4.337859868
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.074384027,3.784396241
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.757212778,2.594123316
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.733000933,2.594098279
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.757400792,2.594120767
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.757212196,2.594135875
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.757330405,2.594118298
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.899853742,2.807168392
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.900043882,2.807173267
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.771266045,2.807191384
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.784320613,2.807191534
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.624020573,2.807191041
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.429400603,3.840064528
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.940367908,3.795701499
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.68377989,3.432379996
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.069058685,3.840052256
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,2.472570021,3.840090296
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.826745896,4.701626693
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.404176253,5.421858565
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.681150279,4.433529319
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.586240681,4.303471634
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.700429872,5.800517265
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.827498779,4.963525753
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.686347678,4.822790393
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.907959323,6.174843051
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.76927131,6.104167478
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.355481244,5.608363056
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.611395712,4.293300449
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.631516804,4.318282114
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.588114861,5.188231874
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.383142051,5.188481086
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.466488897,5.188411777
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.215230736,5.253487937
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.824113776,6.051814971
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.670809861,4.367618073
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,4.015198978,6.301274309
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.471743107,5.571100529
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.152040769,5.042227632
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.53876343,5.122390594
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.862562016,4.684892265
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,3.538840819,5.122482576
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.797413532,4.494507299
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.651651451,5.888196895
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.208523987,5.368251174
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.887926098,6.305692309
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.187940105,5.359159309
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.618642297,4.678052326
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.968883006,6.282765139
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.849187857,6.079047011
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.409252424,5.452185365
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.804421599,5.996399361
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.803766748,4.543539187
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.333107687,5.366667171
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.945373288,6.169682645
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.161166874,5.139063047
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.80561377,4.661207147
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.173013645,5.085965922
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,4.022998033,6.467840701
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.649064745,4.739193426
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.940226154,5.019464663
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,4.01529353,6.446623498
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.640344501,5.961264406
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.044713344,5.102625232
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.775022403,6.058098509
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.17584059,5.250737645
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.254415323,5.408497687
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,3.598884351,5.897177309
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.76275159,3.876174985
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.762510872,3.875775727
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.762610972,3.875835671
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.762302845,3.875753261
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.762586634,3.875751831
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.928683458,4.124547906
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.928776911,4.124554162
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.668233274,4.124947379
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.842517234,4.125079784
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.928424162,4.124529399
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.645075668,3.721957392
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.64464594,3.72197468
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.645066236,3.721973474
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.644854267,3.721926193
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.644774922,3.721961546
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.669061967,4.003615462
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.842677535,4.002904534
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.83196903,4.002926573
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.799881102,4.002873151
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.842537866,4.002899123
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.400170056,3.366153496
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.400267011,3.366188404
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.400232741,3.366165611
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.400102395,3.366178484
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.400048312,3.366152439
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.674961447,3.758987588
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.674956287,3.759017781
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.62328527,3.759010789
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.675033374,3.758987164
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.675011924,3.758993432
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.123555965,4.402157978
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.925706035,4.401888023
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.123646672,4.401865235
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.123706408,4.4018713
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.123481651,4.401859111
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.70876666,5.248457407
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.70870075,5.248153509
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.534865887,4.486982764
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.708481998,5.248144751
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.708492298,5.248149817
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.06675179,4.859204569
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.426981936,5.632163946
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.754908559,6.08344058
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.848391465,4.659739561
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.105115131,5.247409848
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.669872038,4.814923418
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.945586881,4.911140186
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.710622632,4.521571225
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.22869212,4.911098502
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,3.473540997,4.910762719
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,3.060332016,8.580554755
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.189273132,8.580553661
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.441859201,8.58059396
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.218004128,8.580533196
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,3.060409071,8.581556974
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,6.013855567,16.90476088
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.663088399,10.91143615
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,3.074561339,11.83668227
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.411726468,9.628951526
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,6.013814261,16.9046965
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.646059858,7.410145611
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.604539681,7.4102215
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.646557022,7.410263505
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.646497226,7.410210216
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.646394836,7.410232883
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.846707931,7.972670648
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.846645563,7.972736759
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.846528645,7.972576448
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.846638157,7.972615228
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.846561038,7.972743971
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,5.395720191,15.1584087
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,5.39586167,15.15881434
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.176359278,9.036543747
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.358499066,9.55564329
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,2.3512533,9.637300908
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.455378104,9.904096925
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,3.219142202,12.82879623
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.990208915,12.03667581
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,4.565338009,12.82444134
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.910229865,12.12954239
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.956546296,11.91584694
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.996938435,12.03778393
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.411001379,9.998372184
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.656930907,11.22089595
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,4.719135292,13.25654725
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.572768406,8.132473147
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.569042891,8.132529748
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.340411257,8.132515779
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.128876867,8.132388986
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.904470072,8.132520561
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.21286658,9.066688418
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,3.019444931,12.51981478
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,3.169052598,12.85606746
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.51518545,10.95697496
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.236199756,8.912930958
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,5.607679989,15.76827437
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,5.60768505,15.76828396
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.800592619,11.03409611
