,a,b,c,d,e,f,g,h,i
0,0.15519349800206395,0.7301948068321306,0.5973053608168135,0.876780220777318,0.9110078075031025,0.3264197139372893,0.38059314328372185,0.8295568934320492,0.3420236288296767
