,a,b,c,d,e,f,g,h,i
0,0.19975674575808222,0.4081295788123436,0.7522671562706761,0.8710538507735617,0.7457346198176119,0.44356311870390663,0.7729855540927646,0.38362265529883677,0.3183336258939243
