,a,b,c,d,e,f,g,h,i
0,0.326787035568163,0.6255364848790638,0.7888977758470708,0.7110126557944265,0.8483327747571824,0.8409767712728166,0.6949331162792907,0.26353788942903067,0.3308584270460512
