,a,b,c,d,e,f,g,h,i
0,0.24586985639263736,0.24949040894245378,0.4503867149374994,0.4965088324260304,0.2185041230017266,0.6220597854815431,0.18029907325190697,0.512296852363531,0.28897486980771075
