,a,b,c,d,e,f,g,h,i
0,0.07955105943763052,0.5695116219867136,0.45283440856853474,0.6357173508491404,0.6152113091885806,0.46656769406820875,0.11136676923221012,0.26301253220091425,0.15194607855550607
