,a,b,c,d,e,f,g,h,i
0,0.04946262097967913,0.26694846673669137,0.702934683465936,0.3845421398262673,0.42836668172834325,0.5787120151534991,0.34808251981563754,0.1828269168752058,0.268881174735663
