,a,b,c,d,e,f,g,h,i
0,0.379460921989762,0.49153773564936165,0.7456888690915627,0.7620427606719934,0.48635654299448794,0.5118187948747781,0.595143170012872,0.7327709891264451,0.31302904372240903
