,a,b,c,d,e,f,g,h,i
0,0.7704927860950598,0.3630554352225934,0.6956085752291471,0.6626785378647223,0.5470471036677101,0.05393204080537284,0.14529151056862166,0.2884978386434053,0.3252063977755534
