,a,b,c,d,e,f,g,h,i
0,0.26372084258644135,0.34718926713287757,0.6449164164607554,0.48029997144647607,0.7768766648521368,0.6685683135197127,0.4299744561977773,0.24646754258347836,0.3421636662317231
