Complete
1.427884891
1.643953101
1.715813781
2.182449456
1.268056579
1.386081891
1.380347728
1.691772755
1.362503532
1.544968478
1.400182844
1.821786259
1.463283744
1.625655738
1.562528398
2.227324085
1.122898908
1.282037465
1.226781901
1.39479739
1.128651484
1.288794262
1.159907802
1.398910872
1.119339787
1.171869148
1.209845935
1.378189908
1.071108723
1.126326087
1.126626115
1.243756607
1.460760386
1.695195442
1.811631007
2.031129697
1.268577871
1.414736583
1.391997877
1.707199781
1.384985801
1.567292391
1.447703032
1.889486227
1.531690088
1.698955887
1.59933691
2.295625625
1.122898908
1.282037465
1.229850979
1.389046068
1.128651484
1.288794262
1.169598202
1.387356863
1.127739242
1.188653971
1.228146326
1.416272032
1.071108723
1.126326087
1.133712984
1.252509678
1.475928461
1.705413789
1.82077784
2.002650476
1.272678601
1.407228629
1.450148212
1.772977962
1.424789871
1.611212177
1.380506049
1.892788066
1.549323141
1.703058448
1.692864741
2.374852479
1.132630111
1.273119653
1.268460439
1.356524729
1.132140889
1.293861013
1.155391552
1.384518775
1.127739242
1.188653971
1.228146326
1.416272032
1.073574849
1.12062295
1.160039378
1.26622066
1.484732272
1.700453906
1.791002905
2.007444817
1.267520954
1.411252347
1.492976751
1.768990839
1.429155516
1.653161385
1.383305932
1.884540192
1.556357529
1.719110286
1.711432427
2.324922663
1.14454372
1.277715044
1.278482413
1.352525671
1.143976427
1.29555435
1.16173447
1.386532786
1.13820526
1.19960661
1.228418187
1.428676651
1.073574849
1.12062295
1.160039378
1.26622066
1.515144076
1.738215748
1.81588294
1.969031706
1.279251317
1.416926074
1.477313771
1.754813219
1.443359351
1.702561579
1.39141293
1.93698486
1.564467105
1.793171905
1.743730034
2.254248168
1.159664355
1.301221452
1.272481034
1.352525671
1.153479352
1.301865341
1.155564409
1.372692783
1.145837441
1.221570805
1.242847025
1.433325915
1.07965399
1.12525632
1.158908111
1.267972314
1.55086781
1.767474542
1.793963857
1.981468395
1.273849151
1.415270579
1.543769948
1.74899066
1.503790553
1.74783268
1.413179436
1.95400383
1.599780661
1.82869237
1.696100181
2.275732014
1.171348572
1.307245407
1.294632384
1.352727073
1.171735812
1.305758983
1.161810628
1.388088516
1.145837441
1.221570805
1.25163691
1.461343702
1.07965399
1.12525632
1.163291647
1.31402503
1.566818001
1.812452745
1.73775922
1.943271022
1.303602396
1.444528736
1.535209804
1.7751319
1.503790553
1.74783268
1.44516064
1.972126535
1.647950395
1.916758339
1.748574783
2.272056356
1.160842205
1.309716704
1.290501599
1.352727073
1.164489762
1.308436884
1.154292166
1.390468945
1.145837441
1.221570805
1.270177838
1.458218477
1.093198184
1.132980817
1.184564975
1.344423201
1.592165093
1.864913378
1.73775922
1.943271022
1.311614308
1.447511609
1.579839082
1.758002286
1.53074793
1.809244611
1.49095791
1.960036126
1.713539547
1.98636891
1.730865208
2.198028912
1.14950759
1.306018907
1.263423417
1.351138717
1.161297663
1.293645816
1.126937463
1.385697061
1.147752466
1.230540021
1.273941299
1.464073088
1.093198184
1.132980817
1.204846883
1.366234516
