,a,b,c,d,e,f,g,h,i
0,0.031669596316468485,0.0760398096652366,0.16382668738664896,0.5127286465347083,0.4933635213090134,0.5300699504776674,0.28250993311931716,0.14345629869834087,0.18308255857407768
