NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,Xpeakstrength,Zpeakstrength
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,2.109981615,1.794068998
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,1.68524722,1.773342697
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,1.462395542,1.603599756
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,1.79701766,1.794063265
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,2.147475094,1.794081037
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,1.540168116,1.536605362
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,1.854784235,1.771994564
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,1.46083954,1.448984654
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,1.409127521,1.406478655
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,2.016199656,1.895749389
2,361.331,3000,1200,360,6450.75,4057,0.022,11.897,1.540578328,1.622200312
2,361.331,3000,1200,360,6450.75,4057,0.022,11.897,1.463671371,1.576204591
2,361.331,3000,1200,360,6450.75,4057,0.022,11.897,2.129273224,2.018088113
2,361.331,3000,1200,360,6450.75,4057,0.022,11.897,2.053708294,1.994989626
2,361.331,3000,1200,360,6450.75,4057,0.022,11.897,1.82825249,1.832948745
2,349.855,3000,1200,360,6450.75,4057,0.032,9.072083,1.422833379,1.403154466
2,349.855,3000,1200,360,6450.75,4057,0.032,9.072083,1.433796466,1.411319079
2,349.855,3000,1200,360,6450.75,4057,0.032,9.072083,1.955004202,1.695639709
2,349.855,3000,1200,360,6450.75,4057,0.032,9.072083,1.843323634,1.695721158
2,349.855,3000,1200,360,6450.75,4057,0.032,9.072083,1.888735624,1.695698506
2,390.281,3000,1200,360,6450.75,4057,0.033,10.64492,1.751836227,1.71696697
2,390.281,3000,1200,360,6450.75,4057,0.033,10.64492,2.083589514,1.97787956
2,390.281,3000,1200,360,6450.75,4057,0.033,10.64492,1.455205506,1.427443264
2,390.281,3000,1200,360,6450.75,4057,0.033,10.64492,2.187703342,2.059408908
2,390.281,3000,1200,360,6450.75,4057,0.033,10.64492,1.891598409,1.820770449
2,399.991,3000,1200,360,6450.75,4057,0.045,11.51025,1.717406824,1.64792199
2,399.991,3000,1200,360,6450.75,4057,0.045,11.51025,1.928114802,1.674121186
2,399.991,3000,1200,360,6450.75,4057,0.045,11.51025,1.559682727,1.531136146
2,399.991,3000,1200,360,6450.75,4057,0.045,11.51025,1.928156968,1.674151248
2,399.991,3000,1200,360,6450.75,4057,0.045,11.51025,1.524186215,1.468913733
2,393.628,3000,1200,360,6450.75,4057,0.031,10.74958,1.989622464,1.924405214
2,393.628,3000,1200,360,6450.75,4057,0.031,10.74958,1.748182018,1.754474372
2,393.628,3000,1200,360,6450.75,4057,0.031,10.74958,2.118358011,2.060852817
2,393.628,3000,1200,360,6450.75,4057,0.031,10.74958,1.736966775,1.751502931
2,393.628,3000,1200,360,6450.75,4057,0.031,10.74958,1.42678172,1.528900689
2,365.629,3000,1200,360,6450.75,4057,0.014,11.44858,2.162467829,2.053359663
2,365.629,3000,1200,360,6450.75,4057,0.014,11.44858,2.097251266,1.98677965
2,365.629,3000,1200,360,6450.75,4057,0.014,11.44858,1.857550015,1.781906097
2,365.629,3000,1200,360,6450.75,4057,0.014,11.44858,2.072860123,1.959768398
2,365.629,3000,1200,360,6450.75,4057,0.014,11.44858,1.5276478,1.48493854
2,382.57,3000,1200,360,6450.75,4057,0.011,10.58083,1.816062135,1.753956682
2,382.57,3000,1200,360,6450.75,4057,0.011,10.58083,2.149658429,2.016401568
2,382.57,3000,1200,360,6450.75,4057,0.011,10.58083,1.722379233,1.679570147
2,382.57,3000,1200,360,6450.75,4057,0.011,10.58083,1.52865416,1.523395277
2,382.57,3000,1200,360,6450.75,4057,0.011,10.58083,1.728834011,1.662216722
2,382.016,3000,1200,360,6450.75,4057,0.022,11.67633,2.1919527,2.113846835
2,382.016,3000,1200,360,6450.75,4057,0.022,11.67633,1.443357559,1.54888308
2,382.016,3000,1200,360,6450.75,4057,0.022,11.67633,1.601998461,1.640482501
2,382.016,3000,1200,360,6450.75,4057,0.022,11.67633,2.187754859,2.10691254
2,382.016,3000,1200,360,6450.75,4057,0.022,11.67633,1.98346181,1.948285445
2,405.734,3000,1200,360,6450.75,4057,0.036,11.14083,1.658928884,1.667661387
2,405.734,3000,1200,360,6450.75,4057,0.036,11.14083,2.056841809,1.979933172
2,405.734,3000,1200,360,6450.75,4057,0.036,11.14083,1.730374288,1.716068107
2,405.734,3000,1200,360,6450.75,4057,0.036,11.14083,1.773186165,1.767627906
2,405.734,3000,1200,360,6450.75,4057,0.036,11.14083,1.960872018,1.927340231
3,594.62,3000,1200,360,10498.25,6370.5,0.036,9.464667,1.516795177,1.33185978
3,594.62,3000,1200,360,10498.25,6370.5,0.036,9.464667,1.516663019,1.331722595
3,594.62,3000,1200,360,10498.25,6370.5,0.036,9.464667,1.516717975,1.331743191
3,594.62,3000,1200,360,10498.25,6370.5,0.036,9.464667,1.516548809,1.331714875
3,594.62,3000,1200,360,10498.25,6370.5,0.036,9.464667,1.516704614,1.331714384
3,604.566,3000,1200,360,10498.25,6370.5,0.027,10.77833,1.607894448,1.417201104
3,604.566,3000,1200,360,10498.25,6370.5,0.027,10.77833,1.607945756,1.417203253
3,604.566,3000,1200,360,10498.25,6370.5,0.027,10.77833,1.464903097,1.417338363
3,604.566,3000,1200,360,10498.25,6370.5,0.027,10.77833,1.560587802,1.417383858
3,604.566,3000,1200,360,10498.25,6370.5,0.027,10.77833,1.607752091,1.417194745
3,624.28,3000,1200,360,10498.25,6370.5,0.036,11.95825,1.452189198,1.278870374
3,624.28,3000,1200,360,10498.25,6370.5,0.036,11.95825,1.451953271,1.278876314
3,624.28,3000,1200,360,10498.25,6370.5,0.036,11.95825,1.45218402,1.2788759
3,624.28,3000,1200,360,10498.25,6370.5,0.036,11.95825,1.452067645,1.278859654
3,624.28,3000,1200,360,10498.25,6370.5,0.036,11.95825,1.452024084,1.278871802
3,614.757,3000,1200,360,10498.25,6370.5,0.034,11.15058,1.465358063,1.375648527
3,614.757,3000,1200,360,10498.25,6370.5,0.034,11.15058,1.56067581,1.375404251
3,614.757,3000,1200,360,10498.25,6370.5,0.034,11.15058,1.554796668,1.375411824
3,614.757,3000,1200,360,10498.25,6370.5,0.034,11.15058,1.537179878,1.375393468
3,614.757,3000,1200,360,10498.25,6370.5,0.034,11.15058,1.560599129,1.375402392
3,631.252,3000,1200,360,10498.25,6370.5,0.034,11.516,1.317732068,1.1566156
3,631.252,3000,1200,360,10498.25,6370.5,0.034,11.516,1.317785298,1.156627594
3,631.252,3000,1200,360,10498.25,6370.5,0.034,11.516,1.317766483,1.156619762
3,631.252,3000,1200,360,10498.25,6370.5,0.034,11.516,1.31769492,1.156624186
3,631.252,3000,1200,360,10498.25,6370.5,0.034,11.516,1.317665228,1.156615237
3,581.662,3000,1200,360,10498.25,6370.5,0.037,10.228,1.468596973,1.291594008
3,581.662,3000,1200,360,10498.25,6370.5,0.037,10.228,1.46859414,1.291604382
3,581.662,3000,1200,360,10498.25,6370.5,0.037,10.228,1.440225918,1.291601979
3,581.662,3000,1200,360,10498.25,6370.5,0.037,10.228,1.468636462,1.291593862
3,581.662,3000,1200,360,10498.25,6370.5,0.037,10.228,1.468624686,1.291596016
3,685.749,3000,1200,360,10498.25,6370.5,0.034,11.82967,1.714882597,1.512588358
3,685.749,3000,1200,360,10498.25,6370.5,0.034,11.82967,1.606259795,1.512495601
3,685.749,3000,1200,360,10498.25,6370.5,0.034,11.82967,1.714932397,1.512487771
3,685.749,3000,1200,360,10498.25,6370.5,0.034,11.82967,1.714965193,1.512489855
3,685.749,3000,1200,360,10498.25,6370.5,0.034,11.82967,1.714841798,1.512485667
3,627.611,3000,1200,360,10498.25,6370.5,0.013,11.34867,2.036172707,1.803378164
3,627.611,3000,1200,360,10498.25,6370.5,0.013,11.34867,2.036136521,1.803273744
3,627.611,3000,1200,360,10498.25,6370.5,0.013,11.34867,1.391682251,1.541734287
3,627.611,3000,1200,360,10498.25,6370.5,0.013,11.34867,2.036016423,1.803270735
3,627.611,3000,1200,360,10498.25,6370.5,0.013,11.34867,2.036022077,1.803272476
3,579.464,3000,1200,360,10498.25,6370.5,0.043,10.44017,1.683696189,1.669630281
3,579.464,3000,1200,360,10498.25,6370.5,0.043,10.44017,1.881468349,1.93522033
3,579.464,3000,1200,360,10498.25,6370.5,0.043,10.44017,2.061505353,2.090279687
3,579.464,3000,1200,360,10498.25,6370.5,0.043,10.44017,1.56381285,1.601093793
3,579.464,3000,1200,360,10498.25,6370.5,0.043,10.44017,1.704758282,1.803018221
3,617.613,3000,1200,360,10498.25,6370.5,0.028,11.44125,1.465802805,1.654415208
3,617.613,3000,1200,360,10498.25,6370.5,0.028,11.44125,1.6171747,1.68747544
3,617.613,3000,1200,360,10498.25,6370.5,0.028,11.44125,1.488175539,1.553618936
3,617.613,3000,1200,360,10498.25,6370.5,0.028,11.44125,1.772604042,1.687461117
3,617.613,3000,1200,360,10498.25,6370.5,0.028,11.44125,1.907030024,1.687345742
2,228.019,1800,720,360,4033.5,3642.25,0.044,10.57433,2.052375793,1.453415677
2,228.019,1800,720,360,4033.5,3642.25,0.044,10.57433,1.468210363,1.453415492
2,228.019,1800,720,360,4033.5,3642.25,0.044,10.57433,1.637604249,1.453422317
2,228.019,1800,720,360,4033.5,3642.25,0.044,10.57433,1.487478469,1.453412025
2,228.019,1800,720,360,4033.5,3642.25,0.044,10.57433,2.052427469,1.453585437
2,238.413,1800,720,360,4033.5,3642.25,0.033,9.649417,4.033121741,2.863409788
2,238.413,1800,720,360,4033.5,3642.25,0.033,9.649417,1.785969017,1.848231591
2,238.413,1800,720,360,4033.5,3642.25,0.033,9.649417,2.061918521,2.004954233
2,238.413,1800,720,360,4033.5,3642.25,0.033,9.649417,1.617396085,1.63099817
2,238.413,1800,720,360,4033.5,3642.25,0.033,9.649417,4.033094039,2.863398884
2,263.666,1800,720,360,4033.5,3642.25,0.039,11.832,1.774549026,1.255166141
2,263.666,1800,720,360,4033.5,3642.25,0.039,11.832,1.746704006,1.255178995
2,263.666,1800,720,360,4033.5,3642.25,0.039,11.832,1.774882444,1.25518611
2,263.666,1800,720,360,4033.5,3642.25,0.039,11.832,1.774842342,1.255177084
2,263.666,1800,720,360,4033.5,3642.25,0.039,11.832,1.774773675,1.255180923
2,222.286,1800,720,360,4033.5,3642.25,0.039,9.30275,1.909111305,1.35044934
2,222.286,1800,720,360,4033.5,3642.25,0.039,9.30275,1.909069478,1.350460538
2,222.286,1800,720,360,4033.5,3642.25,0.039,9.30275,1.908991068,1.350433384
2,222.286,1800,720,360,4033.5,3642.25,0.039,9.30275,1.909064511,1.350439953
2,222.286,1800,720,360,4033.5,3642.25,0.039,9.30275,1.909012792,1.35046176
2,233.286,1800,720,360,4033.5,3642.25,0.015,9.247167,3.618576497,2.567604249
2,233.286,1800,720,360,4033.5,3642.25,0.015,9.247167,3.618671378,2.567672957
2,233.286,1800,720,360,4033.5,3642.25,0.015,9.247167,1.459549838,1.530653288
2,233.286,1800,720,360,4033.5,3642.25,0.015,9.247167,1.581699752,1.618580868
2,233.286,1800,720,360,4033.5,3642.25,0.015,9.247167,1.576840464,1.632412428
2,215.062,1800,720,360,4033.5,3642.25,0.03,9.454667,1.646670543,1.677603622
2,215.062,1800,720,360,4033.5,3642.25,0.03,9.454667,2.158879983,2.173003272
2,215.062,1800,720,360,4033.5,3642.25,0.03,9.454667,2.005348557,2.038830102
2,215.062,1800,720,360,4033.5,3642.25,0.03,9.454667,3.06169042,2.172265619
2,215.062,1800,720,360,4033.5,3642.25,0.03,9.454667,1.951711545,2.054560289
2,231.902,1800,720,360,4033.5,3642.25,0.025,10.14517,1.982773116,2.018363525
2,231.902,1800,720,360,4033.5,3642.25,0.025,10.14517,2.009861631,2.039017799
2,231.902,1800,720,360,4033.5,3642.25,0.025,10.14517,1.616909813,1.693572419
2,231.902,1800,720,360,4033.5,3642.25,0.025,10.14517,1.781839568,1.900649381
2,231.902,1800,720,360,4033.5,3642.25,0.025,10.14517,3.164832765,2.245457798
2,249.23,1800,720,360,4033.5,3642.25,0.016,10.01983,1.725396973,1.377517457
2,249.23,1800,720,360,4033.5,3642.25,0.016,10.01983,1.7228985,1.377527044
2,249.23,1800,720,360,4033.5,3642.25,0.016,10.01983,1.569569375,1.377524678
2,249.23,1800,720,360,4033.5,3642.25,0.016,10.01983,1.427706316,1.377503201
2,249.23,1800,720,360,4033.5,3642.25,0.016,10.01983,1.947848807,1.377525488
2,242.171,1800,720,360,4033.5,3642.25,0.019,10.53858,1.484033032,1.535759337
2,242.171,1800,720,360,4033.5,3642.25,0.019,10.53858,2.024955348,2.120666507
2,242.171,1800,720,360,4033.5,3642.25,0.019,10.53858,2.125287976,2.177622604
2,242.171,1800,720,360,4033.5,3642.25,0.019,10.53858,1.686779638,1.855945173
2,242.171,1800,720,360,4033.5,3642.25,0.019,10.53858,1.499681153,1.509715158
2,249.899,1800,720,360,4033.5,3642.25,0.027,11.59458,3.760724851,2.670906232
2,249.899,1800,720,360,4033.5,3642.25,0.027,11.59458,3.760728245,2.670907856
2,249.899,1800,720,360,4033.5,3642.25,0.027,11.59458,1.878184611,1.869008325
2,249.899,1800,720,360,4033.5,3642.25,0.027,11.59458,3.760700955,2.670932725
2,249.899,1800,720,360,4033.5,3642.25,0.027,11.59458,1.750624952,1.816753402
3,422.199,1800,720,360,6351.5,6071,0.021,10.29525,1.65369264,1.617399964
3,422.199,1800,720,360,6351.5,6071,0.021,10.29525,1.570210993,1.58040507
3,422.199,1800,720,360,6351.5,6071,0.021,10.29525,1.856967647,1.617398666
3,422.199,1800,720,360,6351.5,6071,0.021,10.29525,2.073286974,1.617436351
3,422.199,1800,720,360,6351.5,6071,0.021,10.29525,1.626491579,1.617486958
3,402.288,1800,720,360,6351.5,6071,0.015,11.47967,1.920170153,1.364934476
3,402.288,1800,720,360,6351.5,6071,0.015,11.47967,1.920256009,1.364916643
3,402.288,1800,720,360,6351.5,6071,0.015,11.47967,1.919917071,1.364926097
3,402.288,1800,720,360,6351.5,6071,0.015,11.47967,1.746642359,1.364949495
3,402.288,1800,720,360,6351.5,6071,0.015,11.47967,1.920190046,1.364944718
3,363.817,1800,720,360,6351.5,6071,0.015,9.13875,2.038463343,1.515803465
3,363.817,1800,720,360,6351.5,6071,0.015,9.13875,1.845738055,1.515777645
3,363.817,1800,720,360,6351.5,6071,0.015,9.13875,2.027783509,1.515760513
3,363.817,1800,720,360,6351.5,6071,0.015,9.13875,1.547487305,1.516068249
3,363.817,1800,720,360,6351.5,6071,0.015,9.13875,1.762410212,1.515779023
3,390.385,1800,720,360,6351.5,6071,0.048,10.79567,1.704827357,1.257227384
3,390.385,1800,720,360,6351.5,6071,0.048,10.79567,1.771301499,1.257235654
3,390.385,1800,720,360,6351.5,6071,0.048,10.79567,1.664181532,1.257218235
3,390.385,1800,720,360,6351.5,6071,0.048,10.79567,1.771336114,1.257360061
3,390.385,1800,720,360,6351.5,6071,0.048,10.79567,1.771157543,1.257250176
3,395.968,1800,720,360,6351.5,6071,0.027,11.58708,2.095629445,1.810579196
3,395.968,1800,720,360,6351.5,6071,0.027,11.58708,2.061582631,1.810571399
3,395.968,1800,720,360,6351.5,6071,0.027,11.58708,1.479927405,1.686063403
3,395.968,1800,720,360,6351.5,6071,0.027,11.58708,2.09030887,1.810555672
3,395.968,1800,720,360,6351.5,6071,0.027,11.58708,1.957687313,1.810590371
3,398.303,1800,720,360,6351.5,6071,0.045,10.54358,1.445651976,1.022246505
3,398.303,1800,720,360,6351.5,6071,0.045,10.54358,1.445854068,1.022277549
3,398.303,1800,720,360,6351.5,6071,0.045,10.54358,1.445876973,1.022252103
3,398.303,1800,720,360,6351.5,6071,0.045,10.54358,1.44547818,1.022274293
3,398.303,1800,720,360,6351.5,6071,0.045,10.54358,1.445931636,1.02225213
3,404.547,1800,720,360,6351.5,6071,0.025,10.72692,2.808100365,2.003065948
3,404.547,1800,720,360,6351.5,6071,0.025,10.72692,2.807934329,2.003226624
3,404.547,1800,720,360,6351.5,6071,0.025,10.72692,1.577578151,1.674991891
3,404.547,1800,720,360,6351.5,6071,0.025,10.72692,1.945067464,1.946924785
3,404.547,1800,720,360,6351.5,6071,0.025,10.72692,2.807966302,2.003054962
3,428.442,1800,720,360,6351.5,6071,0.031,11.90258,1.746584168,1.394168269
3,428.442,1800,720,360,6351.5,6071,0.031,11.90258,1.961251245,1.39420297
3,428.442,1800,720,360,6351.5,6071,0.031,11.90258,1.961180162,1.394161722
3,428.442,1800,720,360,6351.5,6071,0.031,11.90258,1.709957086,1.394189647
3,428.442,1800,720,360,6351.5,6071,0.031,11.90258,1.961164492,1.394181583
3,375.124,1800,720,360,6351.5,6071,0.039,9.0465,1.561028067,1.103422548
3,375.124,1800,720,360,6351.5,6071,0.039,9.0465,1.56093329,1.103440288
3,375.124,1800,720,360,6351.5,6071,0.039,9.0465,1.560895495,1.103437614
3,375.124,1800,720,360,6351.5,6071,0.039,9.0465,1.561045785,1.103411417
3,375.124,1800,720,360,6351.5,6071,0.039,9.0465,1.560899013,1.103421369
3,402.162,1800,720,360,6351.5,6071,0.028,9.911833,1.651634187,1.760117541
3,402.162,1800,720,360,6351.5,6071,0.028,9.911833,2.002419526,2.050124401
3,402.162,1800,720,360,6351.5,6071,0.028,9.911833,1.855836164,1.815431891
3,402.162,1800,720,360,6351.5,6071,0.028,9.911833,1.97082194,2.052303505
3,402.162,1800,720,360,6351.5,6071,0.028,9.911833,2.982234065,2.127058332
2,377.941,3000,1200,360,6450.75,4057,0.027,10.84092,1.514239589,1.22660187
2,377.941,3000,1200,360,6450.75,4057,0.027,10.84092,1.514250486,1.226592951
2,377.941,3000,1200,360,6450.75,4057,0.027,10.84092,1.514259868,1.226601816
2,377.941,3000,1200,360,6450.75,4057,0.027,10.84092,1.403537992,1.226589092
2,377.941,3000,1200,360,6450.75,4057,0.027,10.84092,1.514309381,1.226597942
2,376.413,3000,1200,360,6450.75,4057,0.028,11.46242,2.027129903,2.1494803
2,376.413,3000,1200,360,6450.75,4057,0.028,11.46242,1.843084974,1.950262909
2,376.413,3000,1200,360,6450.75,4057,0.028,11.46242,1.639744867,1.766264875
2,376.413,3000,1200,360,6450.75,4057,0.028,11.46242,1.780345122,1.931414931
2,376.413,3000,1200,360,6450.75,4057,0.028,11.46242,3.00350983,2.459819852
2,385.112,3000,1200,360,6450.75,4057,0.018,11.95075,2.441960945,1.995943969
2,385.112,3000,1200,360,6450.75,4057,0.018,11.95075,1.573450838,1.720693574
2,385.112,3000,1200,360,6450.75,4057,0.018,11.95075,1.461004959,1.583427867
2,385.112,3000,1200,360,6450.75,4057,0.018,11.95075,2.189339606,1.995909472
2,385.112,3000,1200,360,6450.75,4057,0.018,11.95075,1.780662183,1.808854043
2,345.966,3000,1200,360,6450.75,4057,0.028,9.725833,2.004212737,1.754867272
2,345.966,3000,1200,360,6450.75,4057,0.028,9.725833,1.813583775,1.754843671
2,345.966,3000,1200,360,6450.75,4057,0.028,9.725833,1.641425081,1.75488233
2,345.966,3000,1200,360,6450.75,4057,0.028,9.725833,1.832831357,1.754849811
2,345.966,3000,1200,360,6450.75,4057,0.028,9.725833,1.520952761,1.617899569
