NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,X Diff,Z Diff,X 1st Inc,Z 1st Inc
2,240.232,1800,720,360,4033.5,3642.25,0.042,10.69575,52.9565446,30.0536013,0.618536739,1.622106586
2,240.232,1800,720,360,4033.5,3642.25,0.042,10.69575,52.9565446,30.0536013,0.975077343,1.602603239
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.994632735,1.625878936
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.34928331,2.300933439
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.215203796,2.087211186
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.514216738,1.372388423
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.931818138,1.474192126
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.169277774,1.955904832
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.595364423,1.182433943
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.169305234,1.987544661
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.752331628,1.390091985
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.818796912,1.686090811
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.528858157,1.208779069
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.612651442,1.529842608
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.074915334,1.985052337
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.573283133,1.081368182
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.488915204,0.91657847
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.0068647,1.887152822
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.502747859,0.991894196
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.034453475,1.741395927
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.194913997,2.195545454
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.493120357,1.061142503
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.556274263,1.334201755
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.317623862,2.280613741
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.378939033,2.43703416
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,1.250362789,2.224588595
2,253.62,1800,720,360,4033.5,3642.25,0.047,11.34225,52.9565446,30.0536013,0.726590609,1.558325288
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.083995351,1.984341017
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.457408334,1.041131744
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.293553986,2.389097948
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.704651341,1.343279187
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.541097637,1.475705625
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.55213319,1.355689682
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.406869032,2.219698596
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.287303016,2.079242329
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.247283255,2.274224867
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.926778079,1.686509282
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.170877922,1.814434112
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.285801436,2.306254846
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.731986671,1.290358948
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.526119913,1.036720606
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.362617018,2.079760629
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.510088872,1.039718278
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.508300538,0.939081148
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.959451945,1.646913646
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.372650723,2.100600839
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.856859682,1.784368066
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.672751417,1.289974052
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.980812325,1.859937688
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.918747389,1.579306681
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,1.264209496,2.172193708
2,239.688,1800,720,360,4033.5,3642.25,0.02,11.02475,52.470068,29.5523987,0.694524177,1.490392585
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.363088952,2.388601914
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.241765694,1.890934623
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.596067244,1.229060303
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.60193254,1.374417062
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.342876178,2.385124789
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.220547566,2.306426226
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.445147447,1.066911161
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.369121934,2.266651133
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.292439678,2.194960675
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.929734488,1.66204408
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.250085146,2.142842439
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.576593531,1.065637109
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.330444718,2.302866985
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.890944163,1.70393203
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.212732806,2.114251
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.072121702,1.71522628
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.183849234,2.129999948
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.594201368,1.319230824
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.602028353,1.272378695
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.468359595,1.101619244
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.26691747,2.294216425
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.775181866,1.601731094
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.516458096,1.233799329
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,0.899985535,1.684230177
2,252.116,1800,720,360,4033.5,3642.25,0.031,10.26958,52.470068,29.5523987,1.305515678,2.040156524
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.984325738,1.602760536
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.558114353,2.319846782
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.836846052,1.337033085
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.744948849,1.21128991
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.858434197,2.794835231
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.977295722,1.843374139
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.832149721,1.702535112
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.056571409,3.05705636
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.917766209,2.984764954
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.503800861,2.487336628
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.774677741,1.212116141
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.797511224,1.246208494
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.915926399,2.854771698
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.545690502,2.285865456
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.632997313,2.435616444
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.371638387,2.150168346
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.9802875,2.952116017
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.825029328,1.264133273
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.170778613,3.203117626
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.629601356,2.476226884
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.304259798,1.929920025
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.740865066,2.524700266
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,1.014699265,1.570705813
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,2.158367269,3.072053131
2,226.683,1800,720,360,4033.5,3642.25,0.028,9.47,67.559162,23.1690666,0.951952572,1.389411717
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.812427913,2.815752431
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.365429251,2.279157961
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.046721198,3.22234913
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.345188222,2.271265645
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,0.769588122,1.583251066
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.121724023,3.175683892
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.004528653,2.981606544
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.561653784,2.343473552
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.960494951,2.90187325
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,0.957493078,1.44141174
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.489879774,2.273345384
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.09840646,3.063389088
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.316255418,2.039661952
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,0.960282515,1.560012892
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.330074224,1.99470071
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.174434017,3.358417451
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,0.795245361,1.620472177
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.091087808,1.903886158
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,2.164877282,3.330490767
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.791958299,2.851052886
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.199414211,2.004372822
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.928172792,2.954231484
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.328892001,2.141447977
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.411339057,2.311259427
2,243.288,1800,720,360,4033.5,3642.25,0.011,10.82392,67.559162,23.1690666,1.753824196,2.798553767
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.000775109,3.267756588
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.30135214,2.251573492
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.234757221,2.239855623
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.525364926,2.60724677
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.041445039,3.127635209
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.712348057,2.842828816
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.650461794,2.83202776
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,0.841661944,1.525188306
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.003092599,1.649307428
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.779102522,2.768712956
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.575354387,2.700789815
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.063671655,3.243855176
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.258993075,2.267127685
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.869164363,2.917753328
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.051764767,2.030297545
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,0.828709151,1.440063089
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.520675389,2.522615531
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,0.995806498,2.070194001
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,0.939142671,2.040399509
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,2.155690181,3.585298787
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.271734906,2.025861951
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.641794924,2.660339909
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.77307681,2.685346633
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.590899288,2.473993708
2,230.229,1800,720,360,4033.5,3642.25,0.032,11.18467,66.846046,23.2913522,1.04742101,1.838813772
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.892521586,3.280740566
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.479029051,2.299667445
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,0.771629828,1.646371674
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.819845036,2.714298941
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.362051796,2.124604462
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.322928943,2.297521575
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.091779924,1.727418582
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.626615387,2.602137123
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.137102455,3.493311264
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.475499404,2.418159183
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.023543068,3.11520517
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,2.109645722,3.339224856
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,0.701694024,1.504833498
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.886809715,2.893964147
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.909538329,2.928845935
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.237170094,1.923302289
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.589128578,2.688017469
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.92023591,3.18514834
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.008758454,1.689946692
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.264479996,2.274595092
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,0.807974874,1.804447691
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.104581145,2.09680234
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,0.87192143,1.551231044
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.385679431,2.399641391
2,253.952,1800,720,360,4033.5,3642.25,0.046,11.30958,66.846046,23.2913522,1.777962454,2.763630658
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.551537976,5.674526679
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.692858559,3.253544459
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.942462414,4.659594627
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.716848615,3.228428341
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.903629972,3.430243896
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.69508574,6.524161423
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.170612522,4.99814459
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.589779062,6.300856775
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.925419447,3.763005753
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.10182352,4.58039422
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.346354766,5.753131726
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.305701412,5.87840182
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.686870584,7.32997724
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.349003455,6.36152502
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.438528914,5.958230762
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.61732429,6.619292671
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,1.303656107,5.961531867
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.682302253,3.150349754
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.864671732,3.84972417
2,213.447,1800,720,360,4033.5,3642.25,0.021,9.044333,32.4440582,7.9215906,0.860521037,3.743721772
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,0.954478771,4.12637972
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.723732526,7.327819163
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.49629644,6.305872005
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.409773497,6.298502551
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.458987902,6.168217151
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.496635079,6.241468248
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,0.912290609,4.199176186
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.15693022,5.408306963
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.499788131,6.391045278
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.070120322,5.082117725
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.067318977,5.16724881
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,0.837212436,4.137811288
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,0.627235751,3.020954327
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.443541437,5.978753484
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,0.711383744,3.129083444
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.518748009,6.685112129
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.66976736,6.932000651
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.018988106,5.017708666
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,0.735048842,3.124984798
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.293750712,5.179903491
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,1.100144599,4.793266948
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,0.943224044,4.89813992
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,0.838595859,3.449928206
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,1.256986228,5.659227542
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,1.564804834,7.369821896
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,0.906652136,4.13687454
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,1.639610717,6.983891658
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,1.411959815,6.567452488
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,1.399189869,6.100507897
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,1.084585441,4.893381104
