,a,b,c,d,e,f,g,h,i
0,0.49894602643885444,0.43558661340136196,0.5479981256012727,0.4453277137641031,0.7151693219791501,0.43034831584429956,0.7404889009465082,0.5396461717427685,0.2576487858899288
