,a,b,c,d,e,f,g,h,i
0,0.5523011782607935,0.18732466003952186,0.5379718052142963,0.7245802744178946,0.5519719284792931,0.6156366904209413,0.32855137253412137,0.270668279075886,0.2956017479267509
