,a,b,c,d,e,f,g,h,i
0,0.07920122983385802,0.3306445749140836,0.4226587719930025,0.7163262885787226,0.6649952094886852,0.5890755530080443,0.6983461429534666,0.3748994007714693,0.34764137015169994
