,a,b,c,d,e,f,g,h,i
0,0.08583003272267375,0.15345658736207546,0.11530274745893321,0.7435689991213635,0.6676561877309471,0.39175500736980196,0.5257073721179018,0.19859450620162133,0.29422076430614863
