,a,b,c,d,e,f,g,h,i
0,0.003618561082415428,0.5011035019334658,0.34511518786263795,0.6548798972169454,0.6519750372959606,0.33242494735361316,0.612418228964939,0.5875059313401425,0.3039585720606692
