,NumStory,SeismicWeight,peakstrength,drift@peakstrength,drift@80%peakstrength,drift@20%residualstrength,area
Building_T1-60x30-S2-PS_Variated3_5,1,157.0,0.6763266242038216,0.0488549,0.0117446,0.117957,0.02805120011689855
Building_T1-60x30-S2-PS_Variated4_1,1,139.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated4_2,1,139.0,0.7087165323741008,0.0296992,0.00699938,0.0864519,0.018045383112963734
Building_T1-60x30-S2-PS_Variated4_3,1,139.0,0.6857328489208632,0.0439735,0.00933497,0.0991679,0.026286052026766087
Building_T1-60x30-S2-PS_Variated4_4,1,139.0,0.7234066748201438,0.0443614,0.00923793,0.0966727,0.028010102921815435
Building_T1-60x30-S2-PS_Variated4_5,1,139.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated5_1,1,134.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated5_2,1,134.0,0.7115150447761194,0.0149858,0.00761862,0.119066,0.007882909197788102
Building_T1-60x30-S2-PS_Variated5_3,1,134.0,0.5453282253731343,0.0176863,0.00797461,0.0939023,0.007402508303015607
Building_T1-60x30-S2-PS_Variated5_4,1,134.0,0.5866726865671641,0.0395952,0.00868622,0.0980125,0.02015998505441407
Building_T1-60x30-S2-PS_Variated5_5,1,134.0,0.5804062119402985,0.0205636,0.00826993,0.10477,0.009488652969326909
Building_T1-60x30-S2-PS_Variated6_1,1,134.0,0.603027552238806,0.0395594,0.00798217,0.0909932,0.021208285314669104
Building_T1-60x30-S2-PS_Variated6_2,1,134.0,0.7922849597014925,0.0492436,0.009715,0.11672,0.03451887344977811
Building_T1-60x30-S2-PS_Variated6_3,1,134.0,0.731871176119403,0.0532343,0.00993482,0.11913,0.034920783202902844
Building_T1-60x30-S2-PS_Variated6_4,1,134.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated6_5,1,134.0,0.7314355208955224,0.038094,0.0101295,0.102166,0.02262246669056904
Building_T1-60x30-S2-PS_Variated7_1,1,137.0,0.7078853445255475,0.0469004,0.0108817,0.10834,0.028492621871602127
Building_T1-60x30-S2-PS_Variated7_2,1,137.0,0.7121208569343066,0.0409153,0.00952716,0.0935003,0.02478643346556344
Building_T1-60x30-S2-PS_Variated7_3,1,137.0,0.5940317941605839,0.0427695,0.0110134,0.11441,0.021092881535971983
Building_T1-60x30-S2-PS_Variated7_4,1,137.0,0.6639459474452555,0.0396442,0.00988236,0.110018,0.022257178290102674
Building_T1-60x30-S2-PS_Variated7_5,1,137.0,0.7207696744525547,0.0168444,0.00945052,0.128478,0.008522999046752881
Building_T1-60x30-S2-PS_Variated8_1,1,149.0,0.5931319275167786,0.0163329,0.00642518,0.0834722,0.007689511662438197
Building_T1-60x30-S2-PS_Variated8_2,1,149.0,0.5976579248322147,0.0138958,0.00637814,0.0839634,0.006288441799055333
Building_T1-60x30-S2-PS_Variated8_3,1,149.0,0.5429278402684564,0.0296526,0.00722292,0.0852048,0.013819379287896377
Building_T1-60x30-S2-PS_Variated8_4,1,149.0,0.48355009798657717,0.0340731,0.0071293,0.0893951,0.014524039516251551
Building_T1-60x30-S2-PS_Variated8_5,1,149.0,0.6408016013422819,0.0400257,0.0101154,0.0942368,0.021085991889262266
Building_T1-60x30-S2-PS_Variated9_1,1,147.0,0.49595591292517005,0.031602,0.00863546,0.104239,0.013431473142800649
Building_T1-60x30-S2-PS_Variated9_2,1,147.0,0.6875845074829934,0.0438247,0.011938,0.115241,0.024129439599174688
Building_T1-60x30-S2-PS_Variated9_3,1,147.0,0.7008889278911565,0.0334465,0.0090701,0.110006,0.020115702912474505
Building_T1-60x30-S2-PS_Variated9_4,1,147.0,0.5977308503401362,0.0195543,0.00892657,0.176934,0.00890648928364195
Building_T1-60x30-S2-PS_Variated9_5,1,147.0,0.49573504353741493,0.0456496,0.010049,0.104648,0.01966874153213418
Building_T1-60x30-S2-PS_Variated10_1,1,159.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated10_2,1,159.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated10_3,1,159.0,0.5606998490566037,0.0556311,0.0105349,0.120929,0.02802682747925298
Building_T1-60x30-S2-PS_Variated10_4,1,159.0,0,0,0,0,0
Building_T1-60x30-S2-PS_Variated10_5,1,159.0,0.5414371044025158,0.0397467,0.00892391,0.0973506,0.01854450374637997
Building_T1-60x30-S3-PS_Variated1_1,1,152.0,0.5562600263157895,0.0131478,0.00579417,0.123966,0.005656510164451756
Building_T1-60x30-S3-PS_Variated1_2,1,152.0,0.48539106578947366,0.0285469,0.00868129,0.110391,0.011720148864601777
Building_T1-60x30-S3-PS_Variated1_3,1,152.0,0.593504227631579,0.0134614,0.00759609,0.105953,0.00571278363270677
Building_T1-60x30-S3-PS_Variated1_4,1,152.0,0.6772130131578947,0.0396671,0.00882116,0.101923,0.023379331860541093
Building_T1-60x30-S3-PS_Variated1_5,1,152.0,0.5190071263157894,0.0408203,0.00807584,0.0943688,0.018966130644636685
Building_T1-60x30-S3-PS_Variated2_1,1,144.0,0.6949010652777777,0.0455671,0.01057,0.101062,0.026931096538896943
Building_T1-60x30-S3-PS_Variated2_2,1,144.0,0.6733902597222221,0.0407353,0.0112843,0.113543,0.02191667943743789
Building_T1-60x30-S3-PS_Variated2_3,1,144.0,0.6492706402777777,0.0419553,0.00985945,0.0953581,0.023100770600100216
Building_T1-60x30-S3-PS_Variated2_4,1,144.0,0.5869175486111111,0.0513883,0.0119502,0.119581,0.02573548628254413
Building_T1-60x30-S3-PS_Variated2_5,1,144.0,0.6990721861111112,0.0471635,0.0102714,0.117016,0.02888917677944499
Building_T1-60x30-S3-PS_Variated3_1,1,135.0,0.7279123851851851,0.043362,0.00900564,0.0966263,0.028016536826725766
Building_T1-60x30-S3-PS_Variated3_2,1,135.0,0.6699018770370371,0.051614,0.0102975,0.119384,0.03085468913482111
Building_T1-60x30-S3-PS_Variated3_3,1,135.0,0.7361969051851852,0.0366836,0.00969284,0.091989,0.02214005424113553
Building_T1-60x30-S3-PS_Variated3_4,1,135.0,0.5822270370370369,0.01822,0.00801683,0.155076,0.008215098929340112
Building_T1-60x30-S3-PS_Variated3_5,1,135.0,0.6600445303703704,0.0409652,0.00852217,0.10989,0.023980199969241566
Building_T1-60x30-S3-PS_Variated4_1,1,144.0,0.5690968402777777,0.0410463,0.00827392,0.0958423,0.020692151851450374
Building_T1-60x30-S3-PS_Variated4_2,1,144.0,0.7184214277777777,0.0441264,0.00985704,0.102839,0.027247354170037846
Building_T1-60x30-S3-PS_Variated4_3,1,144.0,0.5909108805555555,0.0164689,0.00700138,0.0965918,0.007527862204583763
Building_T1-60x30-S3-PS_Variated4_4,1,144.0,0.605384475,0.0164319,0.0086415,0.117337,0.007307708199352147
Building_T1-60x30-S3-PS_Variated4_5,1,144.0,0.6354212763888889,0.0138009,0.00741016,0.100376,0.006323348565761004
Building_T1-60x30-S3-PS_Variated5_1,1,143.0,0.7156723202797202,0.0318562,0.00766166,0.0802374,0.01940951777157597
Building_T1-60x30-S3-PS_Variated5_2,1,143.0,0.7298317566433566,0.0276621,0.00747551,0.0800898,0.016873958032103474
Building_T1-60x30-S3-PS_Variated5_3,1,143.0,0.5437197286713286,0.0158621,0.00617596,0.114417,0.006846853122008683
Building_T1-60x30-S3-PS_Variated5_4,1,143.0,0.7311863930069931,0.0291081,0.00798948,0.082448,0.017507130698432103
Building_T1-60x30-S3-PS_Variated5_5,1,143.0,0.6728606867132867,0.0288837,0.00662317,0.0707968,0.01685868118733543
Building_T1-60x30-S3-PS_Variated6_1,1,152.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated6_2,1,152.0,0.6095498078947368,0.0317994,0.00741779,0.093561,0.01689771634235078
Building_T1-60x30-S3-PS_Variated6_3,1,152.0,0.5759368868421053,0.0141507,0.00710518,0.0884457,0.006014238476925452
Building_T1-60x30-S3-PS_Variated6_4,1,152.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated6_5,1,152.0,0.4699627026315789,0.032847,0.0072102,0.0848554,0.013448539380243674
Building_T1-60x30-S3-PS_Variated7_1,1,151.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated7_2,1,151.0,0.6571083377483443,0.0173808,0.010797,0.146543,0.007712666414069151
Building_T1-60x30-S3-PS_Variated7_3,1,151.0,0.5222379920529802,0.0452303,0.00869209,0.117112,0.021200037237054437
Building_T1-60x30-S3-PS_Variated7_4,1,151.0,0.6248277350993378,0.0472255,0.0113064,0.116847,0.02475542552940142
Building_T1-60x30-S3-PS_Variated7_5,1,151.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated8_1,1,154.0,0.5608018974025973,0.0153914,0.00717343,0.0841251,0.00653073761290084
Building_T1-60x30-S3-PS_Variated8_2,1,154.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated8_3,1,154.0,0.7079313961038961,0.0336312,0.00817961,0.0837145,0.02020947616095012
Building_T1-60x30-S3-PS_Variated8_4,1,154.0,0.5240336623376624,0.0394131,0.00837464,0.0894811,0.01802316567298377
Building_T1-60x30-S3-PS_Variated8_5,1,154.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated9_1,1,136.0,0.7496720235294116,0.0385777,0.00924382,0.0885452,0.02448214731028172
Building_T1-60x30-S3-PS_Variated9_2,1,136.0,0.6872634808823529,0.0411946,0.00797259,0.0918549,0.02543368559730011
Building_T1-60x30-S3-PS_Variated9_3,1,136.0,0.6458984397058823,0.0168651,0.00762418,0.0958895,0.008383349248152462
Building_T1-60x30-S3-PS_Variated9_4,1,136.0,0.6584763455882353,0.0182509,0.00877136,0.140799,0.008999824146387891
Building_T1-60x30-S3-PS_Variated9_5,1,136.0,0,0,0,0,0
Building_T1-60x30-S3-PS_Variated10_1,1,149.0,0.5638462510067114,0.0290611,0.0074392,0.0834594,0.013888899949504629
Building_T1-60x30-S3-PS_Variated10_2,1,149.0,0.6434383610738255,0.0336667,0.00698842,0.0738215,0.019218073221981727
Building_T1-60x30-S3-PS_Variated10_3,1,149.0,0.5924610939597315,0.0375686,0.00820994,0.0853145,0.01935033498606647
Building_T1-60x30-S3-PS_Variated10_4,1,149.0,0.6358829315436242,0.0146807,0.00758465,0.0977831,0.006896328960845676
Building_T1-60x30-S3-PS_Variated10_5,1,149.0,0,0,0,0,0
Building_T1-100x30-S2-PS_Variated1_1,1,229.0,0.47837665065502194,0.0164307,0.00642971,0.0739652,0.006103207784693766
Building_T1-100x30-S2-PS_Variated1_2,1,229.0,0.46758098253275115,0.0228027,0.00785607,0.0884103,0.008629090658809017
Building_T1-100x30-S2-PS_Variated1_3,1,229.0,0.36766089956331877,0.0145054,0.00531355,0.0608522,0.004298177132435403
Building_T1-100x30-S2-PS_Variated1_4,1,229.0,0.3210992969432314,0.0135944,0.00525042,0.0627016,0.003490757380385599
Building_T1-100x30-S2-PS_Variated1_5,1,229.0,0.3545319790393013,0.0140182,0.00560357,0.0686169,0.0038862744318266273
Building_T1-100x30-S2-PS_Variated2_1,1,220.0,0.48068260000000007,0.0167349,0.0067676,0.076782,0.006304463618996205
Building_T1-100x30-S2-PS_Variated2_2,1,220.0,0.4360989045454546,0.0151996,0.00606759,0.0693945,0.005211392420656177
Building_T1-100x30-S2-PS_Variated2_3,1,220.0,0.3953057909090909,0.0146562,0.00545714,0.0687275,0.004678326816631139
Building_T1-100x30-S2-PS_Variated2_4,1,220.0,0.43154735363636354,0.0144881,0.00592664,0.0725715,0.004868976321778231
Building_T1-100x30-S2-PS_Variated2_5,1,220.0,0,0,0,0,0
Building_T1-100x30-S2-PS_Variated3_1,1,228.0,0,0,0,0,0
Building_T1-100x30-S2-PS_Variated3_2,1,228.0,0.3705832929824561,0.0134191,0.00504331,0.0624043,0.003941551817106432
Building_T1-100x30-S2-PS_Variated3_3,1,228.0,0.34142317543859646,0.0132794,0.00468053,0.0638765,0.0036993521192052728
Building_T1-100x30-S2-PS_Variated3_4,1,228.0,0.4985709912280702,0.0182294,0.00737503,0.0789758,0.007096352651644904
Building_T1-100x30-S2-PS_Variated3_5,1,228.0,0.3912089649122807,0.020992,0.00661747,0.0734416,0.006624298821553387
Building_T1-100x30-S2-PS_Variated4_1,1,210.0,0.4652333619047619,0.0363132,0.00894214,0.110491,0.014330269848445536
Building_T1-100x30-S2-PS_Variated4_2,1,210.0,0.4461944238095238,0.0186067,0.00696615,0.0753656,0.00651687915983025
Building_T1-100x30-S2-PS_Variated4_3,1,210.0,0.41831189047619044,0.017973,0.00698354,0.0864597,0.005979715570687493
Building_T1-100x30-S2-PS_Variated4_4,1,210.0,0.4421882095238095,0.0225771,0.00716013,0.0909557,0.008156592957489266
Building_T1-100x30-S2-PS_Variated4_5,1,210.0,0.38300596666666664,0.0175749,0.00653925,0.0831824,0.005420895890286347
Building_T1-100x30-S2-PS_Variated5_1,1,214.0,0,0,0,0,0
Building_T1-100x30-S2-PS_Variated5_2,1,214.0,0.39200221028037385,0.0177476,0.00688907,0.0871308,0.005556396047321288
Building_T1-100x30-S2-PS_Variated5_3,1,214.0,0.43563971962616826,0.0253189,0.00827614,0.0856852,0.00896985859638802
Building_T1-100x30-S2-PS_Variated5_4,1,214.0,0.37305958878504675,0.0170533,0.00643389,0.0712765,0.005081106827662548
Building_T1-100x30-S2-PS_Variated5_5,1,214.0,0.4681222616822429,0.0187466,0.00751378,0.0786991,0.006869010060438351
Building_T1-100x30-S2-PS_Variated6_1,1,232.0,0.4266647715517241,0.0268717,0.00925008,0.107572,0.009310401089618255
Building_T1-100x30-S2-PS_Variated6_2,1,232.0,0.37430170689655173,0.0207957,0.00818297,0.0937525,0.006156992621522021
Building_T1-100x30-S2-PS_Variated6_3,1,232.0,0.3802959913793103,0.0226195,0.00813403,0.0942396,0.006964300371226865
Building_T1-100x30-S2-PS_Variated6_4,1,232.0,0.4291149913793103,0.023186,0.00810077,0.0917183,0.007882575769516653
Building_T1-100x30-S2-PS_Variated6_5,1,232.0,0.40484093103448276,0.0228567,0.00850801,0.0913037,0.007237250251574269
Building_T1-100x30-S2-PS_Variated7_1,1,224.0,0.44967098660714283,0.0263621,0.00962903,0.101485,0.009506998676549222
Building_T1-100x30-S2-PS_Variated7_2,1,224.0,0,0,0,0,0
Building_T1-100x30-S2-PS_Variated7_3,1,224.0,0.41973384375,0.0177491,0.00677504,0.0748071,0.005942454027574285
Building_T1-100x30-S2-PS_Variated7_4,1,224.0,0.3599180133928571,0.0196384,0.00648975,0.0869768,0.005791690773761422
Building_T1-100x30-S2-PS_Variated7_5,1,224.0,0.4848008258928572,0.022646,0.00814561,0.0900628,0.008583820006486989
Building_T1-100x30-S2-PS_Variated8_1,1,233.0,0.33639637768240344,0.0183373,0.00686437,0.0888429,0.0048880804254840746
Building_T1-100x30-S2-PS_Variated8_2,1,233.0,0.3621347424892704,0.0228841,0.00801721,0.093471,0.006785304244709998
Building_T1-100x30-S2-PS_Variated8_3,1,233.0,0.4289581974248927,0.0279584,0.00914299,0.0935017,0.009893201785297966
Building_T1-100x30-S2-PS_Variated8_4,1,233.0,0.36199154935622313,0.017011,0.00666164,0.0899376,0.004912938028811448
Building_T1-100x30-S2-PS_Variated8_5,1,233.0,0.3910855793991416,0.0252889,0.00899951,0.0780034,0.008047582921683751
Building_T1-100x30-S2-PS_Variated9_1,1,224.0,0.366969125,0.0140782,0.00565172,0.0669072,0.004072315155424369
Building_T1-100x30-S2-PS_Variated9_2,1,224.0,0.4783318705357143,0.0207458,0.00787896,0.0785067,0.007847067305115845
Building_T1-100x30-S2-PS_Variated9_3,1,224.0,0.46868949553571426,0.0182472,0.0065242,0.0634932,0.006754594657864877
Building_T1-100x30-S2-PS_Variated9_4,1,224.0,0.3773074151785714,0.0150137,0.0055404,0.0615323,0.004517385615386859
Building_T1-100x30-S2-PS_Variated9_5,1,224.0,0,0,0,0,0
Building_T1-100x30-S2-PS_Variated10_1,1,216.0,0.38590588425925926,0.0148234,0.00514652,0.0700592,0.004672999203536736
Building_T1-100x30-S2-PS_Variated10_2,1,216.0,0.48356035648148143,0.0183038,0.00684161,0.0704796,0.007067097135264821
Building_T1-100x30-S2-PS_Variated10_3,1,216.0,0.39377445833333335,0.0196767,0.00724368,0.0798358,0.00617942852302132
Building_T1-100x30-S2-PS_Variated10_4,1,216.0,0.42096526203703705,0.0145159,0.00556672,0.0695198,0.004805571731787446
Building_T1-100x30-S2-PS_Variated10_5,1,216.0,0.39947812499999996,0.0174027,0.005936,0.0640204,0.005658115158282554
Building_T1-100x30-S3-PS_Variated1_1,1,237.0,0.3441324050632911,0.014337,0.0058509,0.0690646,0.003859242096584722
Building_T1-100x30-S3-PS_Variated1_2,1,237.0,0.45984311392405064,0.0170435,0.006809,0.0710702,0.006096265155685515
Building_T1-100x30-S3-PS_Variated1_3,1,237.0,0.3739218734177215,0.0174609,0.00638238,0.0721299,0.00526089146893134
Building_T1-100x30-S3-PS_Variated1_4,1,237.0,0.3894792827004219,0.0169277,0.00655318,0.0741907,0.0051623254773850045
Building_T1-100x30-S3-PS_Variated1_5,1,237.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated2_1,1,213.0,0.3976421690140845,0.0194469,0.00711483,0.0853148,0.006221215094426599
Building_T1-100x30-S3-PS_Variated2_2,1,213.0,0.377880882629108,0.0197442,0.00734472,0.0818899,0.005985515308630651
Building_T1-100x30-S3-PS_Variated2_3,1,213.0,0.4216864178403756,0.0226169,0.00879279,0.0989959,0.007428454708387641
Building_T1-100x30-S3-PS_Variated2_4,1,213.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated2_5,1,213.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated3_1,1,229.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated3_2,1,229.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated3_3,1,229.0,0.3754939213973799,0.0132443,0.00490538,0.0660426,0.004024516820268238
Building_T1-100x30-S3-PS_Variated3_4,1,229.0,0.36221736681222705,0.0148738,0.00560926,0.0632964,0.004306386670541981
Building_T1-100x30-S3-PS_Variated3_5,1,229.0,0.36711879912663753,0.0158922,0.00588152,0.0697096,0.004625555003296701
Building_T1-100x30-S3-PS_Variated4_1,1,234.0,0.4111234829059829,0.014773,0.00611824,0.0681977,0.004706907183735861
Building_T1-100x30-S3-PS_Variated4_2,1,234.0,0.36004869658119654,0.0147356,0.00559918,0.0694618,0.004263488460455186
Building_T1-100x30-S3-PS_Variated4_3,1,234.0,0.42521272649572656,0.0207597,0.00638558,0.0789348,0.007079819120852689
Building_T1-100x30-S3-PS_Variated4_4,1,234.0,0.31971419658119654,0.0155319,0.00615387,0.0750307,0.003925778292286006
Building_T1-100x30-S3-PS_Variated4_5,1,234.0,0.45743780769230774,0.0146859,0.00602117,0.0611165,0.0051626548707754336
Building_T1-100x30-S3-PS_Variated5_1,1,212.0,0.41113408490566045,0.0152745,0.00542029,0.0674083,0.005091094951610642
Building_T1-100x30-S3-PS_Variated5_2,1,212.0,0.4210413018867924,0.0139306,0.00552982,0.0703721,0.004634680253304739
Building_T1-100x30-S3-PS_Variated5_3,1,212.0,0.3711680471698113,0.0147559,0.00512836,0.0646852,0.004440894112116756
Building_T1-100x30-S3-PS_Variated5_4,1,212.0,0.3784945566037736,0.0138594,0.0047004,0.0664058,0.004259923640109483
Building_T1-100x30-S3-PS_Variated5_5,1,212.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated6_1,1,245.0,0.37312004489795925,0.027857,0.00940609,0.102367,0.00848624349743575
Building_T1-100x30-S3-PS_Variated6_2,1,245.0,0.38880965714285715,0.0195844,0.00748554,0.0750518,0.006004214934901046
Building_T1-100x30-S3-PS_Variated6_3,1,245.0,0.3468118857142856,0.0155599,0.00516073,0.0784732,0.00441273990102937
Building_T1-100x30-S3-PS_Variated6_4,1,245.0,0.38981275510204083,0.0165877,0.00671381,0.0831297,0.005080403362672809
Building_T1-100x30-S3-PS_Variated6_5,1,245.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated7_1,1,233.0,0.4042218669527897,0.0231624,0.00756464,0.0897587,0.007482619945355729
Building_T1-100x30-S3-PS_Variated7_2,1,233.0,0.4172383047210301,0.0232795,0.00781974,0.0778362,0.007853825800844283
Building_T1-100x30-S3-PS_Variated7_3,1,233.0,0.40762684549356226,0.0183516,0.00749018,0.0861175,0.0058418459137308575
Building_T1-100x30-S3-PS_Variated7_4,1,233.0,0.397812626609442,0.0302165,0.00824111,0.107321,0.009973416985275218
Building_T1-100x30-S3-PS_Variated7_5,1,233.0,0.36409996566523606,0.0198986,0.00713753,0.0745887,0.005798871725297301
Building_T1-100x30-S3-PS_Variated8_1,1,229.0,0.35650890829694326,0.0171519,0.00635561,0.0851599,0.004879106475660918
Building_T1-100x30-S3-PS_Variated8_2,1,229.0,0.3559295065502184,0.0211022,0.00806783,0.0992527,0.006014925707007499
Building_T1-100x30-S3-PS_Variated8_3,1,229.0,0.3502944759825327,0.0184306,0.00663311,0.090449,0.005247703569519234
Building_T1-100x30-S3-PS_Variated8_4,1,229.0,0.38483611353711783,0.0217589,0.00776861,0.0982723,0.006850057361120738
Building_T1-100x30-S3-PS_Variated8_5,1,229.0,0.423569462882096,0.0211966,0.00782113,0.0908504,0.007005722509152852
Building_T1-100x30-S3-PS_Variated9_1,1,224.0,0.4173651071428572,0.0207193,0.00776048,0.0914047,0.006968545830296505
Building_T1-100x30-S3-PS_Variated9_2,1,224.0,0.42525513839285717,0.0212707,0.00855368,0.0974286,0.007088778079972806
Building_T1-100x30-S3-PS_Variated9_3,1,224.0,0.4050043973214285,0.0238682,0.00861814,0.100872,0.0076276232555627915
Building_T1-100x30-S3-PS_Variated9_4,1,224.0,0.3865957678571429,0.0242344,0.00956187,0.102863,0.0073304525017411516
Building_T1-100x30-S3-PS_Variated9_5,1,224.0,0.45857190178571433,0.0272347,0.0101628,0.100464,0.009966884244716003
Building_T1-100x30-S3-PS_Variated10_1,1,247.0,0.3050918461538461,0.0174044,0.00628862,0.079176,0.004298884430979581
Building_T1-100x30-S3-PS_Variated10_2,1,247.0,0.3641229190283401,0.0188253,0.00741605,0.0894427,0.005447280408762255
Building_T1-100x30-S3-PS_Variated10_3,1,247.0,0.39160138461538463,0.0234371,0.00784673,0.0931546,0.007440226698200316
Building_T1-100x30-S3-PS_Variated10_4,1,247.0,0,0,0,0,0
Building_T1-100x30-S3-PS_Variated10_5,1,247.0,0,0,0,0,0
Building_T2-60x50-S2-GS_Variated1_1,1,232.0,0.6577234068965517,0.00466999,0.00296681,0.0334015,0.001916371450143937
Building_T2-60x50-S2-GS_Variated1_2,1,232.0,0.7474457543103449,0.00844524,0.00602039,0.0382664,0.0038901612872388313
Building_T2-60x50-S2-GS_Variated1_3,1,232.0,0.5669313793103449,0.00835554,0.00262595,0.0333183,0.0038667509452138334
Building_T2-60x50-S2-GS_Variated1_4,1,232.0,0.6170976293103448,0.00929279,0.00381132,0.0420588,0.004312613836879926
Building_T2-60x50-S2-GS_Variated1_5,1,232.0,0.7281404870689656,0.0105969,0.00463318,0.0446013,0.0057250012357771
Building_T2-60x50-S2-GS_Variated2_1,1,230.0,0.8946916695652174,0.010316,0.00722844,0.0576853,0.005653960298325081
Building_T2-60x50-S2-GS_Variated2_2,1,230.0,0.7709113130434783,0.0106892,0.00724272,0.043313,0.005293799940387518
Building_T2-60x50-S2-GS_Variated2_3,1,230.0,0.8868192695652174,0.0121474,0.00812251,0.0581588,0.007082078750071871
Building_T2-60x50-S2-GS_Variated2_4,1,230.0,0.8057590695652174,0.010309,0.00533948,0.041068,0.005922402556068349
Building_T2-60x50-S2-GS_Variated2_5,1,230.0,0.6209682582608694,0.00554095,0.00318743,0.0497435,0.0023092636179595886
Building_T2-60x50-S2-GS_Variated3_1,1,225.0,0.7752867288888888,0.00855051,0.00535053,0.0301292,0.004493887118373045
Building_T2-60x50-S2-GS_Variated3_2,1,225.0,0.7579772622222223,0.00868061,0.00440273,0.0315813,0.004718390400552351
Building_T2-60x50-S2-GS_Variated3_3,1,225.0,0.8942208444444444,0.00782184,0.00509288,0.0376984,0.00461125941778503
Building_T2-60x50-S2-GS_Variated3_4,1,225.0,0.6353208666666667,0.00947866,0.00278193,0.0323547,0.004911252257334057
Building_T2-60x50-S2-GS_Variated3_5,1,225.0,0.7955583955555555,0.00755815,0.00502811,0.030022,0.003871149854377295
Building_T2-60x50-S2-GS_Variated4_1,1,223.0,0.7954523587443946,0.0119082,0.00674751,0.0568805,0.006717612828901962
Building_T2-60x50-S2-GS_Variated4_2,1,223.0,0.8362999730941705,0.0124369,0.00465412,0.0460451,0.007768988166495724
Building_T2-60x50-S2-GS_Variated4_3,1,223.0,0.634890394618834,0.0116375,0.00511309,0.0461583,0.005505055947537402
Building_T2-60x50-S2-GS_Variated4_4,1,223.0,0.6365889058295964,0.013039,0.00638088,0.0407426,0.006156428211393124
Building_T2-60x50-S2-GS_Variated4_5,1,223.0,0.6402133273542601,0.0114048,0.00469479,0.0523513,0.00546600332372386
Building_T2-60x50-S2-GS_Variated5_1,1,231.0,0.5852661125541125,0.00851055,0.00306886,0.0402378,0.003933148073571784
Building_T2-60x50-S2-GS_Variated5_2,1,231.0,0.8190775454545455,0.00937179,0.00563015,0.0469076,0.0052155249906385304
Building_T2-60x50-S2-GS_Variated5_3,1,231.0,0.5639575714285715,0.00909584,0.00358973,0.0391055,0.0038200561621226222
Building_T2-60x50-S2-GS_Variated5_4,1,231.0,0.5973544857142857,0.00358281,0.00227845,0.0331576,0.0013276550284892627
Building_T2-60x50-S2-GS_Variated5_5,1,231.0,0.7228440086580087,0.00846063,0.0036135,0.040148,0.004542289612640975
Building_T2-60x50-S2-GS_Variated6_1,1,229.0,0.6239418864628821,0.0107261,0.00567859,0.0377971,0.00484102689590446
Building_T2-60x50-S2-GS_Variated6_2,1,229.0,0.7402660698689957,0.0114086,0.00357183,0.0507987,0.006656100503283502
Building_T2-60x50-S2-GS_Variated6_3,1,229.0,0.6812861135371181,0.00981422,0.00491176,0.0537378,0.004773765285420629
Building_T2-60x50-S2-GS_Variated6_4,1,229.0,0.7172608689956331,0.00948662,0.0060572,0.0408788,0.004562749944952607
Building_T2-60x50-S2-GS_Variated6_5,1,229.0,0.8818269606986899,0.0108911,0.00762183,0.0473944,0.006012644996856169
Building_T2-60x50-S2-GS_Variated7_1,1,220.0,0.8027735636363637,0.00965169,0.0069849,0.0460324,0.004792050016241181
Building_T2-60x50-S2-GS_Variated7_2,1,220.0,0.6536713163636364,0.00434789,0.00258131,0.0418953,0.0018762843815096205
Building_T2-60x50-S2-GS_Variated7_3,1,220.0,0.7859329863636363,0.00913693,0.00656369,0.04088,0.004373309068701901
Building_T2-60x50-S2-GS_Variated7_4,1,220.0,0.9007512363636364,0.00862647,0.00551194,0.0349337,0.005023711676604976
Building_T2-60x50-S2-GS_Variated7_5,1,220.0,0.9152736818181818,0.00992972,0.00555604,0.0371068,0.006176995970812
Building_T2-60x50-S2-GS_Variated8_1,1,226.0,0.7324347610619469,0.0120638,0.00404321,0.0533945,0.0068670522940762445
Building_T2-60x50-S2-GS_Variated8_2,1,226.0,0.6017609734513274,0.00977596,0.00366376,0.0449173,0.004422178666471146
Building_T2-60x50-S2-GS_Variated8_3,1,226.0,0.6927162964601771,0.00943416,0.00621582,0.0427878,0.004354908923345242
Building_T2-60x50-S2-GS_Variated8_4,1,226.0,0.6376683017699115,0.00551486,0.00344416,0.0468711,0.0022269559663276634
Building_T2-60x50-S2-GS_Variated8_5,1,226.0,0.8146099734513275,0.0103461,0.00698975,0.0388348,0.005339732051195631
Building_T2-60x50-S2-GS_Variated9_1,1,210.0,0.9129533238095238,0.0117674,0.00764619,0.0405845,0.007146868709699569
