,a,b,c,d,e,f,g,h,i
0,0.011373584116407653,0.25101636751951617,0.6039532314660222,0.5580524547474844,0.3879061686148565,0.5342514295365863,0.08197330781375911,0.3719503011809141,0.17985113922011223
