,a,b,c,d,e,f,g,h,i
0,0.31855371216231454,0.5083539398750336,0.6840504958068859,0.5232819798538901,0.35353281484956467,0.3772008760845461,0.3201195480370569,0.06943930588344094,0.16000413316195275
