,a,b,c,d,e,f,g,h,i
0,0.2385234441930577,0.4661516586578365,0.3296020314426964,0.5637923083974997,0.628839375231651,0.37689082507631966,0.2682525889033174,0.15079392367614386,0.2714958923581727
