,a,b,c,d,e,f,g,h,i
0,0.201093401464288,0.5490522981284639,0.64679795873005,0.5326510745559935,0.7655959325958666,0.007374806073695561,0.3718886953298055,0.13788205305365897,0.3263730304960788
