,a,b,c,d,e,f,g,h,i
0,0.2158945616787128,0.8479925747753313,0.4395469693382975,0.6797339349501141,0.7436464607389462,0.686315574439333,0.5121132336957789,0.3927457396582046,0.3333471573390156
