,a,b,c,d,e,f,g,h,i
0,0.23673587119369355,0.2992900462200787,0.4957417834301099,0.6283200862657548,0.7458466675469125,0.6148675220896984,0.26137759181466524,0.3271895788592317,0.32594203527932647
