,a,b,c,d,e,f,g,h,i
0,0.0740221796132996,0.034463789259633004,0.13852336023531164,0.737137222784343,0.3336338437081713,0.4758148884993305,0.2657015934591005,0.38433393494255197,0.1971053238062886
