,a,b,c,d,e,f,g,h,i
0,0.270507256736943,0.6289769380759235,0.0691218006500044,0.7907466160252639,0.545560628533561,0.1788046686563196,0.3401750596607588,0.16007078954709208,0.2506589951852523
