,a,b,c,d,e,f,g,h,i
0,0.18595207172738426,0.7389492791172554,0.5478843673870661,0.5346091125364267,0.6872922044427714,0.6838742497748644,0.4177486679310465,0.5258936981298381,0.26053372389295265
