,a,b,c,d,e,f,g,h,i
0,0.3835964797075987,0.26666294618544406,0.23508551952068024,0.588407526538206,0.5858759027760025,0.4074723141998321,0.5609065644358672,0.15193206110900015,0.25284726893783155
